CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18050,,,,,
LYMPHATIC,38129,TOTAL,18,9332.46,7465.96
LYMPHATIC,38129,80S,N/A,196.38,157.1
LYMPHATIC,38129,OTHER,18,9136.08,7308.86
LYMPHATIC,38200,TOTAL,37,3459.21,2767.31
LYMPHATIC,38200,OTHER,37,3459.21,2767.31
LYMPHATIC,38204,TOTAL,N/A,0,0
LYMPHATIC,38204,OTHER,N/A,0,0
LYMPHATIC,38205,TOTAL,210,16991.82,13416.49
LYMPHATIC,38205,OTHER,210,16991.82,13416.49
LYMPHATIC,38206,TOTAL,2891,235176.32,185900.67
LYMPHATIC,38206,80S,N/A,47.57,38.03
LYMPHATIC,38206,OTHER,2891,235128.75,185862.64
LYMPHATIC,38207,TOTAL,N/A,0,0
LYMPHATIC,38207,OTHER,N/A,0,0
LYMPHATIC,38208,TOTAL,N/A,0,0
LYMPHATIC,38208,OTHER,N/A,0,0
LYMPHATIC,38211,TOTAL,N/A,0,0
LYMPHATIC,38211,OTHER,N/A,0,0
LYMPHATIC,38213,TOTAL,N/A,0,0
LYMPHATIC,38213,OTHER,N/A,0,0
LYMPHATIC,38214,TOTAL,N/A,0,0
LYMPHATIC,38214,OTHER,N/A,0,0
LYMPHATIC,38215,TOTAL,N/A,0,0
LYMPHATIC,38215,OTHER,N/A,0,0
LYMPHATIC,38220,TOTAL,43555,2395241.15,1874799.87
LYMPHATIC,38220,80S,1476,6534.13,5213.23
LYMPHATIC,38220,SG,N/A,155.33,124.26
LYMPHATIC,38220,OTHER,42079,2388551.69,1869462.38
LYMPHATIC,38221,TOTAL,133107,15619268.06,12187335.36
LYMPHATIC,38221,80S,23,122.51,97.98
LYMPHATIC,38221,SG,16,1604.46,1283.57
LYMPHATIC,38221,OTHER,133068,15617541.09,12185953.81
LYMPHATIC,38230,TOTAL,603,99289.4,79081.44
LYMPHATIC,38230,80S,86,2120.59,1687.04
LYMPHATIC,38230,OTHER,517,97168.81,77394.4
LYMPHATIC,38240,TOTAL,404,45890.12,36533.95
LYMPHATIC,38240,80S,26,242.16,193.72
LYMPHATIC,38240,OTHER,378,45647.96,36340.23
LYMPHATIC,38241,TOTAL,1402,169769.3,134758.31
LYMPHATIC,38241,80S,N/A,44.81,35.85
LYMPHATIC,38241,OTHER,1402,169724.49,134722.46
LYMPHATIC,38242,TOTAL,70,6282.9,4775.47
LYMPHATIC,38242,OTHER,70,6282.9,4775.47
LYMPHATIC,38300,TOTAL,145,27461.41,21473.9
LYMPHATIC,38300,OTHER,145,27461.41,21473.9
LYMPHATIC,38305,TOTAL,119,46065.97,36279.76
LYMPHATIC,38305,80S,N/A,0,0
LYMPHATIC,38305,OTHER,119,46065.97,36279.76
LYMPHATIC,38308,TOTAL,1345,316210.13,251047.35
LYMPHATIC,38308,80S,158,6859.45,5487.62
LYMPHATIC,38308,OTHER,1187,309350.68,245559.73
LYMPHATIC,38380,TOTAL,62,22020.57,17616.45
LYMPHATIC,38380,80S,N/A,358.56,286.83
LYMPHATIC,38380,OTHER,62,21662.01,17329.62
LYMPHATIC,38381,TOTAL,290,124314.81,99451.97
LYMPHATIC,38381,80S,62,5337.57,4270.09
LYMPHATIC,38381,OTHER,228,118977.24,95181.88
LYMPHATIC,38382,TOTAL,N/A,5631.32,4613.38
LYMPHATIC,38382,80S,N/A,57.88,46.3
LYMPHATIC,38382,OTHER,N/A,5573.44,4567.08
LYMPHATIC,38500,TOTAL,13198,3022921.34,2382995.41
LYMPHATIC,38500,80S,N/A,239.65,191.73
LYMPHATIC,38500,SG,91,67656.46,54125.14
LYMPHATIC,38500,OTHER,13107,2955025.23,2328678.54
LYMPHATIC,38505,TOTAL,14113,1146532.4,894813.43
LYMPHATIC,38505,80S,N/A,4.8,0
LYMPHATIC,38505,SG,N/A,2104.52,961.56
LYMPHATIC,38505,OTHER,14113,1144423.08,893851.87
LYMPHATIC,38510,TOTAL,9957,4012300.14,3172281.85
LYMPHATIC,38510,80S,N/A,0,0
LYMPHATIC,38510,SG,97,79887.14,63321.41
LYMPHATIC,38510,OTHER,9860,3932413,3108960.44
LYMPHATIC,38520,TOTAL,683,285076.37,224317.49
LYMPHATIC,38520,80S,N/A,0,0
LYMPHATIC,38520,SG,N/A,2350.96,1880.77
LYMPHATIC,38520,OTHER,683,282725.41,222436.72
LYMPHATIC,38525,TOTAL,45591,12012079.15,9529514.59
LYMPHATIC,38525,80S,59,3315.62,2652.48
LYMPHATIC,38525,SG,265,141336.85,112499.92
LYMPHATIC,38525,OTHER,45267,11867426.68,9414362.19
LYMPHATIC,38530,TOTAL,314,87140.3,69077.42
LYMPHATIC,38530,80S,46,2045.23,1636.19
LYMPHATIC,38530,OTHER,268,85095.07,67441.23
LYMPHATIC,38542,TOTAL,1105,471027.37,372958.67
LYMPHATIC,38542,80S,123,6675.3,5330.38
LYMPHATIC,38542,SG,N/A,10459.61,8352.03
LYMPHATIC,38542,OTHER,982,453892.46,359276.26
LYMPHATIC,38550,TOTAL,78,35774.09,28539.27
LYMPHATIC,38550,80S,N/A,93.67,74.93
LYMPHATIC,38550,SG,N/A,1655.86,1324.69
LYMPHATIC,38550,OTHER,78,34024.56,27139.65
LYMPHATIC,38555,TOTAL,97,86611.75,68797.09
LYMPHATIC,38555,80S,N/A,1125.22,900.16
LYMPHATIC,38555,OTHER,97,85486.53,67896.93
LYMPHATIC,38562,TOTAL,1014,405909.61,323430.59
LYMPHATIC,38562,80S,180,13119.58,10458.58
LYMPHATIC,38562,OTHER,834,392790.03,312972.01
LYMPHATIC,38564,TOTAL,430,148803.57,118726.2
LYMPHATIC,38564,80S,99,6543.92,5235.12
LYMPHATIC,38564,OTHER,331,142259.65,113491.08
LYMPHATIC,38570,TOTAL,1746,467583.87,366552.66
LYMPHATIC,38570,80S,445,20318.02,15930.92
LYMPHATIC,38570,SG,N/A,914.34,731.47
LYMPHATIC,38570,OTHER,1301,446351.51,349890.27
LYMPHATIC,38571,TOTAL,9700,3309803.08,2613822.16
LYMPHATIC,38571,80S,2543,168096.87,133428.38
LYMPHATIC,38571,OTHER,7157,3141706.21,2480393.78
LYMPHATIC,38572,TOTAL,2015,870108.04,692635.24
LYMPHATIC,38572,80S,515,45507.24,36366.6
LYMPHATIC,38572,OTHER,1500,824600.8,656268.64
LYMPHATIC,38589,TOTAL,140,35668.33,28440.29
LYMPHATIC,38589,80S,31,1321.29,1057
LYMPHATIC,38589,OTHER,109,34347.04,27383.29
LYMPHATIC,38700,TOTAL,960,503550.8,399145.73
LYMPHATIC,38700,80S,123,11023.59,8709.42
LYMPHATIC,38700,SG,N/A,3973.08,3178.46
LYMPHATIC,38700,OTHER,837,488554.13,387257.85
LYMPHATIC,38720,TOTAL,817,844334.38,666721.38
LYMPHATIC,38720,80S,133,25131.38,19981.11
LYMPHATIC,38720,SG,N/A,0,0
LYMPHATIC,38720,OTHER,684,819203,646740.27
LYMPHATIC,38724,TOTAL,6467,7523077.54,5964808.02
LYMPHATIC,38724,80S,879,183670.16,144686.76
LYMPHATIC,38724,SG,N/A,0,0
LYMPHATIC,38724,OTHER,5588,7339407.38,5820121.26
LYMPHATIC,38740,TOTAL,1972,1111541.06,880560.89
LYMPHATIC,38740,80S,147,11944.95,9556.02
LYMPHATIC,38740,SG,N/A,13939.6,10122.09
LYMPHATIC,38740,OTHER,1825,1085656.51,860882.78
LYMPHATIC,38745,TOTAL,3758,2758649.58,2188827.36
LYMPHATIC,38745,80S,332,38509.56,30690.68
LYMPHATIC,38745,SG,20,32185.32,25654.72
LYMPHATIC,38745,OTHER,3406,2687954.7,2132481.96
LYMPHATIC,38746,TOTAL,17680,3681913.27,2923670.56
LYMPHATIC,38746,80S,4716,185491.36,147515.25
LYMPHATIC,38746,OTHER,12964,3496421.91,2776155.31
LYMPHATIC,38747,TOTAL,2354,514070.33,407979.19
LYMPHATIC,38747,80S,466,19347.67,15373.4
LYMPHATIC,38747,OTHER,1888,494722.66,392605.79
LYMPHATIC,38760,TOTAL,1768,1213179.18,958935.77
LYMPHATIC,38760,80S,164,18370.03,14696.05
LYMPHATIC,38760,SG,N/A,5855.62,4684.5
LYMPHATIC,38760,OTHER,1604,1188953.53,939555.22
LYMPHATIC,38765,TOTAL,269,293245.19,232842.78
LYMPHATIC,38765,80S,28,5107.58,4086.07
LYMPHATIC,38765,OTHER,241,288137.61,228756.71
LYMPHATIC,38770,TOTAL,1738,887289.09,706251.81
LYMPHATIC,38770,80S,419,36687.6,29350.02
LYMPHATIC,38770,OTHER,1319,850601.49,676901.79
LYMPHATIC,38780,TOTAL,604,362776.67,288195.31
LYMPHATIC,38780,80S,114,13615.3,10892.22
LYMPHATIC,38780,OTHER,490,349161.37,277303.09
LYMPHATIC,38790,TOTAL,1505,83414.33,66396.12
LYMPHATIC,38790,80S,N/A,0,0
LYMPHATIC,38790,OTHER,1505,83414.33,66396.12
LYMPHATIC,38792,TOTAL,43583,1086134.81,858809.54
LYMPHATIC,38792,80S,32,94.5,75.3
LYMPHATIC,38792,SG,N/A,0,0
LYMPHATIC,38792,OTHER,43551,1086040.31,858734.24
LYMPHATIC,38794,TOTAL,12,2070.28,1642.58
LYMPHATIC,38794,OTHER,12,2070.28,1642.58
LYMPHATIC,38999,TOTAL,641,161233.38,128664.37
LYMPHATIC,38999,80S,13,648.39,518.71
LYMPHATIC,38999,SG,N/A,0,0
LYMPHATIC,38999,OTHER,628,160584.99,128145.66
MALE GENITALIA,54000,TOTAL,34,4649.43,3640.68
MALE GENITALIA,54000,OTHER,34,4649.43,3640.68
MALE GENITALIA,54001,TOTAL,2126,383120.6,299882.32
MALE GENITALIA,54001,80S,N/A,0,0
MALE GENITALIA,54001,SG,19,13171.64,10286.81
MALE GENITALIA,54001,OTHER,2107,369948.96,289595.51
MALE GENITALIA,54015,TOTAL,100,30174.85,23791.53
MALE GENITALIA,54015,80S,N/A,0,0
MALE GENITALIA,54015,OTHER,100,30174.85,23791.53
MALE GENITALIA,54050,TOTAL,876,102956.86,75897.6
MALE GENITALIA,54050,80S,N/A,0,0
MALE GENITALIA,54050,OTHER,876,102956.86,75897.6
MALE GENITALIA,54055,TOTAL,794,83614.88,60830.89
MALE GENITALIA,54055,SG,N/A,101.61,81.29
MALE GENITALIA,54055,OTHER,794,83513.27,60749.6
MALE GENITALIA,54056,TOTAL,4282,555050.27,411827.45
MALE GENITALIA,54056,OTHER,4282,555050.27,411827.45
MALE GENITALIA,54057,TOTAL,316,48834.52,37486.35
MALE GENITALIA,54057,80S,N/A,0,0
MALE GENITALIA,54057,SG,N/A,2824.76,1756.29
MALE GENITALIA,54057,OTHER,316,46009.76,35730.06
MALE GENITALIA,54060,TOTAL,1127,232746.27,180028.51
MALE GENITALIA,54060,80S,N/A,0,0
MALE GENITALIA,54060,SG,N/A,3909.17,2685.5
MALE GENITALIA,54060,OTHER,1127,228837.1,177343.01
MALE GENITALIA,54065,TOTAL,1578,355964.69,274744.12
MALE GENITALIA,54065,SG,N/A,4501.19,3600.95
MALE GENITALIA,54065,OTHER,1578,351463.5,271143.17
MALE GENITALIA,54100,TOTAL,3181,547704.8,419452.12
MALE GENITALIA,54100,80S,N/A,0,0
MALE GENITALIA,54100,SG,18,8148.28,6435.57
MALE GENITALIA,54100,OTHER,3163,539556.52,413016.55
MALE GENITALIA,54105,TOTAL,279,69147.98,54089.69
MALE GENITALIA,54105,80S,N/A,0,0
MALE GENITALIA,54105,SG,N/A,400,196
MALE GENITALIA,54105,OTHER,279,68747.98,53893.69
MALE GENITALIA,54110,TOTAL,82,48660.82,38028.79
MALE GENITALIA,54110,80S,N/A,538.72,430.97
MALE GENITALIA,54110,OTHER,82,48122.1,37597.82
MALE GENITALIA,54111,TOTAL,25,18602.39,14793.78
MALE GENITALIA,54111,80S,N/A,219.14,87.18
MALE GENITALIA,54111,OTHER,25,18383.25,14706.6
MALE GENITALIA,54112,TOTAL,49,47462.67,36261.39
MALE GENITALIA,54112,80S,N/A,1098.37,878.71
MALE GENITALIA,54112,OTHER,49,46364.3,35382.68
MALE GENITALIA,54115,TOTAL,46,18792.56,14890.67
MALE GENITALIA,54115,80S,N/A,103.23,82.58
MALE GENITALIA,54115,SG,N/A,634.7,507.76
MALE GENITALIA,54115,OTHER,46,18054.63,14300.33
MALE GENITALIA,54120,TOTAL,481,275381.11,217631.41
MALE GENITALIA,54120,80S,66,6704.33,5363.51
MALE GENITALIA,54120,OTHER,415,268676.78,212267.9
MALE GENITALIA,54125,TOTAL,169,113759.71,90407.9
MALE GENITALIA,54125,80S,33,4181.74,3307.72
MALE GENITALIA,54125,OTHER,136,109577.97,87100.18
MALE GENITALIA,54130,TOTAL,N/A,7224.19,5779.35
MALE GENITALIA,54130,OTHER,N/A,7224.19,5779.35
MALE GENITALIA,54150,TOTAL,246,70321.59,53985.03
MALE GENITALIA,54150,80S,N/A,14.16,11.33
MALE GENITALIA,54150,SG,N/A,1447.98,1081.03
MALE GENITALIA,54150,OTHER,246,68859.45,52892.67
MALE GENITALIA,54160,TOTAL,15,4524.71,3619.77
MALE GENITALIA,54160,SG,N/A,812.91,650.33
MALE GENITALIA,54160,OTHER,15,3711.8,2969.44
MALE GENITALIA,54161,TOTAL,13704,3878640.53,3020078.2
MALE GENITALIA,54161,80S,N/A,0,0
MALE GENITALIA,54161,SG,181,138952.86,110155.55
MALE GENITALIA,54161,OTHER,13523,3739687.67,2909922.65
MALE GENITALIA,54162,TOTAL,362,98487.34,76733.84
MALE GENITALIA,54162,80S,N/A,0,0
MALE GENITALIA,54162,SG,N/A,4305.57,3370.26
MALE GENITALIA,54162,OTHER,362,94181.77,73363.58
MALE GENITALIA,54163,TOTAL,237,68343.29,52811.75
MALE GENITALIA,54163,SG,N/A,754.16,603.33
MALE GENITALIA,54163,OTHER,237,67589.13,52208.42
MALE GENITALIA,54164,TOTAL,163,35259.13,27575.92
MALE GENITALIA,54164,SG,N/A,1574.73,1259.78
MALE GENITALIA,54164,OTHER,163,33684.4,26316.14
MALE GENITALIA,54200,TOTAL,3252,351949.26,263134.7
MALE GENITALIA,54200,OTHER,3252,351949.26,263134.7
MALE GENITALIA,54205,TOTAL,13,4278.76,3423.01
MALE GENITALIA,54205,80S,N/A,46.66,37.33
MALE GENITALIA,54205,OTHER,13,4232.1,3385.68
MALE GENITALIA,54220,TOTAL,528,77499.73,59945.46
MALE GENITALIA,54220,OTHER,528,77499.73,59945.46
MALE GENITALIA,54230,TOTAL,142,11571.9,9060.63
MALE GENITALIA,54230,OTHER,142,11571.9,9060.63
MALE GENITALIA,54231,TOTAL,67,8329.1,6470.73
MALE GENITALIA,54231,OTHER,67,8329.1,6470.73
MALE GENITALIA,54235,TOTAL,15138,1390991.58,1044978.84
MALE GENITALIA,54235,SG,25,1074.99,769.76
MALE GENITALIA,54235,OTHER,15113,1389916.59,1044209.08
MALE GENITALIA,54240,TOTAL,716,68742.49,54118.77
MALE GENITALIA,54240,OTHER,716,68742.49,54118.77
MALE GENITALIA,54250,TOTAL,504,65685.39,51770.3
MALE GENITALIA,54250,OTHER,504,65685.39,51770.3
MALE GENITALIA,54300,TOTAL,172,83839.51,65971.15
MALE GENITALIA,54300,80S,14,950.98,697.2
MALE GENITALIA,54300,OTHER,158,82888.53,65273.95
MALE GENITALIA,54304,TOTAL,25,20184.45,15709.69
MALE GENITALIA,54304,80S,N/A,263.59,210.87
MALE GENITALIA,54304,OTHER,25,19920.86,15498.82
MALE GENITALIA,54312,TOTAL,N/A,1527.03,1221.62
MALE GENITALIA,54312,OTHER,N/A,1527.03,1221.62
MALE GENITALIA,54318,TOTAL,N/A,746.06,596.85
MALE GENITALIA,54318,OTHER,N/A,746.06,596.85
MALE GENITALIA,54322,TOTAL,15,12033.3,9626.63
MALE GENITALIA,54322,OTHER,15,12033.3,9626.63
MALE GENITALIA,54324,TOTAL,14,13849.72,11079.78
MALE GENITALIA,54324,80S,N/A,141.95,113.56
MALE GENITALIA,54324,OTHER,14,13707.77,10966.22
MALE GENITALIA,54326,TOTAL,N/A,4846.97,3839.98
MALE GENITALIA,54326,OTHER,N/A,4846.97,3839.98
MALE GENITALIA,54328,TOTAL,N/A,1603.95,1283.16
MALE GENITALIA,54328,OTHER,N/A,1603.95,1283.16
MALE GENITALIA,54332,TOTAL,N/A,2196.79,1757.43
MALE GENITALIA,54332,80S,N/A,165.78,132.62
MALE GENITALIA,54332,OTHER,N/A,2031.01,1624.81
MALE GENITALIA,54336,TOTAL,N/A,1199.39,959.51
MALE GENITALIA,54336,OTHER,N/A,1199.39,959.51
MALE GENITALIA,54340,TOTAL,N/A,3882.91,3106.33
MALE GENITALIA,54340,80S,N/A,43.24,34.59
MALE GENITALIA,54340,OTHER,N/A,3839.67,3071.74
MALE GENITALIA,54344,TOTAL,N/A,1034.67,827.74
MALE GENITALIA,54344,OTHER,N/A,1034.67,827.74
MALE GENITALIA,54348,TOTAL,N/A,3156.79,2525.44
MALE GENITALIA,54348,OTHER,N/A,3156.79,2525.44
MALE GENITALIA,54352,TOTAL,N/A,8121.43,6497.14
MALE GENITALIA,54352,80S,N/A,196.66,157.33
MALE GENITALIA,54352,OTHER,N/A,7924.77,6339.81
MALE GENITALIA,54360,TOTAL,944,454941.6,356426.81
MALE GENITALIA,54360,80S,136,10338.63,8032.36
MALE GENITALIA,54360,SG,N/A,1094.3,875.44
MALE GENITALIA,54360,OTHER,808,443508.67,347519.01
MALE GENITALIA,54380,TOTAL,N/A,4051.79,3241.43
MALE GENITALIA,54380,OTHER,N/A,4051.79,3241.43
MALE GENITALIA,54400,TOTAL,305,182167.91,144488.87
MALE GENITALIA,54400,80S,N/A,0,0
MALE GENITALIA,54400,OTHER,305,182167.91,144488.87
MALE GENITALIA,54401,TOTAL,157,176790.71,140290.23
MALE GENITALIA,54401,80S,N/A,0,0
MALE GENITALIA,54401,OTHER,157,176790.71,140290.23
MALE GENITALIA,54405,TOTAL,6823,6640502.35,5253021.35
MALE GENITALIA,54405,80S,1272,164403.97,128678.69
MALE GENITALIA,54405,SG,20,182621.23,146049.6
MALE GENITALIA,54405,OTHER,5531,6293477.15,4978293.06
MALE GENITALIA,54406,TOTAL,998,657699.27,520160.46
MALE GENITALIA,54406,80S,116,13067.08,10453.66
MALE GENITALIA,54406,OTHER,882,644632.19,509706.8
MALE GENITALIA,54408,TOTAL,406,301797.66,237955.21
MALE GENITALIA,54408,80S,43,5500.9,4249.06
MALE GENITALIA,54408,SG,N/A,1119.34,895.47
MALE GENITALIA,54408,OTHER,363,295177.42,232810.68
MALE GENITALIA,54410,TOTAL,1566,1548286.55,1218268.24
MALE GENITALIA,54410,80S,257,36172.04,28257.63
MALE GENITALIA,54410,SG,N/A,21219.36,16975.48
MALE GENITALIA,54410,OTHER,1309,1490895.15,1173035.13
MALE GENITALIA,54411,TOTAL,140,121558.77,96606.24
MALE GENITALIA,54411,80S,27,4276.05,3420.86
MALE GENITALIA,54411,SG,N/A,0,0
MALE GENITALIA,54411,OTHER,113,117282.72,93185.38
MALE GENITALIA,54415,TOTAL,258,126537.74,100262
MALE GENITALIA,54415,80S,34,2781.53,2203.23
MALE GENITALIA,54415,SG,N/A,3323.55,2658.84
MALE GENITALIA,54415,OTHER,224,120432.66,95399.93
MALE GENITALIA,54416,TOTAL,145,114303.73,89615.05
MALE GENITALIA,54416,80S,19,2142.44,1667.24
MALE GENITALIA,54416,OTHER,126,112161.29,87947.81
MALE GENITALIA,54417,TOTAL,26,22997.36,18397.87
MALE GENITALIA,54417,80S,N/A,625.6,500.48
MALE GENITALIA,54417,OTHER,26,22371.76,17897.39
MALE GENITALIA,54420,TOTAL,20,14435.52,11441.39
MALE GENITALIA,54420,80S,N/A,65.62,52.5
MALE GENITALIA,54420,OTHER,20,14369.9,11388.89
MALE GENITALIA,54430,TOTAL,69,45266.88,35674.58
MALE GENITALIA,54430,80S,N/A,313.53,250.82
MALE GENITALIA,54430,OTHER,69,44953.35,35423.76
MALE GENITALIA,54435,TOTAL,94,40055.9,31779.68
MALE GENITALIA,54435,80S,N/A,0,0
MALE GENITALIA,54435,OTHER,94,40055.9,31779.68
MALE GENITALIA,54440,TOTAL,112,84518.1,66817.17
MALE GENITALIA,54440,80S,N/A,557.14,445.72
MALE GENITALIA,54440,OTHER,112,83960.96,66371.45
MALE GENITALIA,54450,TOTAL,2828,167635.1,129662.96
MALE GENITALIA,54450,SG,N/A,265.37,212.3
MALE GENITALIA,54450,OTHER,2828,167369.73,129450.66
MALE GENITALIA,54500,TOTAL,32,3317.98,2550.53
MALE GENITALIA,54500,OTHER,32,3317.98,2550.53
MALE GENITALIA,54505,TOTAL,108,25984.12,20715.42
MALE GENITALIA,54505,80S,N/A,35.3,28.24
MALE GENITALIA,54505,OTHER,108,25948.82,20687.18
MALE GENITALIA,54512,TOTAL,197,108326.38,85350.01
MALE GENITALIA,54512,80S,N/A,0,0
MALE GENITALIA,54512,SG,N/A,3506.86,2805.49
MALE GENITALIA,54512,OTHER,197,104819.52,82544.52
MALE GENITALIA,54520,TOTAL,3722,1357650.62,1068551.66
MALE GENITALIA,54520,80S,N/A,26.16,20.93
MALE GENITALIA,54520,SG,53,34015,27167.09
MALE GENITALIA,54520,OTHER,3669,1323609.46,1041363.64
MALE GENITALIA,54522,TOTAL,88,49475.89,39078.46
MALE GENITALIA,54522,80S,N/A,290.43,232.34
MALE GENITALIA,54522,OTHER,88,49185.46,38846.12
MALE GENITALIA,54530,TOTAL,1475,791887.03,624808.77
MALE GENITALIA,54530,80S,105,8143.31,6485.1
MALE GENITALIA,54530,SG,11,11956.88,9565.5
MALE GENITALIA,54530,OTHER,1359,771786.84,608758.17
MALE GENITALIA,54535,TOTAL,28,19780.22,14917.94
MALE GENITALIA,54535,80S,N/A,503.14,402.51
MALE GENITALIA,54535,OTHER,28,19277.08,14515.43
MALE GENITALIA,54550,TOTAL,41,19209.58,15243.67
MALE GENITALIA,54550,80S,N/A,158.4,126.72
MALE GENITALIA,54550,OTHER,41,19051.18,15116.95
MALE GENITALIA,54560,TOTAL,N/A,2266.96,1813.58
MALE GENITALIA,54560,80S,N/A,109.22,87.38
MALE GENITALIA,54560,OTHER,N/A,2157.74,1726.2
MALE GENITALIA,54600,TOTAL,29,14055.88,11120.58
MALE GENITALIA,54600,OTHER,29,14055.88,11120.58
MALE GENITALIA,54620,TOTAL,42,8453.81,6639.05
MALE GENITALIA,54620,80S,N/A,0,0
MALE GENITALIA,54620,OTHER,42,8453.81,6639.05
MALE GENITALIA,54640,TOTAL,249,126514.68,99165.88
MALE GENITALIA,54640,80S,N/A,249.56,199.65
MALE GENITALIA,54640,OTHER,249,126265.12,98966.23
MALE GENITALIA,54650,TOTAL,N/A,3500.69,2800.55
MALE GENITALIA,54650,80S,N/A,0,0
MALE GENITALIA,54650,OTHER,N/A,3500.69,2800.55
MALE GENITALIA,54660,TOTAL,16,5215.97,3863.59
MALE GENITALIA,54660,80S,N/A,0,0
MALE GENITALIA,54660,OTHER,16,5215.97,3863.59
MALE GENITALIA,54670,TOTAL,15,6074.99,4860.02
MALE GENITALIA,54670,OTHER,15,6074.99,4860.02
MALE GENITALIA,54680,TOTAL,49,39631.57,31238.33
MALE GENITALIA,54680,80S,N/A,198.51,158.81
MALE GENITALIA,54680,OTHER,49,39433.06,31079.52
MALE GENITALIA,54690,TOTAL,18,10705.04,8564.02
MALE GENITALIA,54690,80S,N/A,309.12,247.29
MALE GENITALIA,54690,OTHER,18,10395.92,8316.73
MALE GENITALIA,54692,TOTAL,N/A,2476.21,1980.97
MALE GENITALIA,54692,OTHER,N/A,2476.21,1980.97
MALE GENITALIA,54699,TOTAL,N/A,271.82,217.46
MALE GENITALIA,54699,OTHER,N/A,271.82,217.46
MALE GENITALIA,54700,TOTAL,1796,387633.61,302911.88
MALE GENITALIA,54700,80S,N/A,0,0
MALE GENITALIA,54700,SG,N/A,6153.64,4541.64
MALE GENITALIA,54700,OTHER,1796,381479.97,298370.24
MALE GENITALIA,54800,TOTAL,12,1150.45,878.39
MALE GENITALIA,54800,OTHER,12,1150.45,878.39
MALE GENITALIA,54830,TOTAL,365,142296.19,111451.28
MALE GENITALIA,54830,80S,N/A,52.99,42.39
MALE GENITALIA,54830,SG,N/A,1514.56,1211.65
MALE GENITALIA,54830,OTHER,365,140728.64,110197.24
MALE GENITALIA,54840,TOTAL,2397,884619.61,691641.07
MALE GENITALIA,54840,80S,N/A,0,0
MALE GENITALIA,54840,SG,42,29690.92,23504.75
MALE GENITALIA,54840,OTHER,2355,854928.69,668136.32
MALE GENITALIA,54860,TOTAL,706,317717.65,246069.93
MALE GENITALIA,54860,80S,N/A,0,0
MALE GENITALIA,54860,SG,12,8948.9,6530.07
MALE GENITALIA,54860,OTHER,694,308768.75,239539.86
MALE GENITALIA,54861,TOTAL,100,56918.21,44935.4
MALE GENITALIA,54861,SG,N/A,467.92,374.34
MALE GENITALIA,54861,OTHER,100,56450.29,44561.06
MALE GENITALIA,54865,TOTAL,24,7824.55,5935.94
MALE GENITALIA,54865,SG,N/A,373.81,299.05
MALE GENITALIA,54865,OTHER,24,7450.74,5636.89
MALE GENITALIA,54900,TOTAL,N/A,1699.21,1359.37
MALE GENITALIA,54900,OTHER,N/A,1699.21,1359.37
MALE GENITALIA,54901,TOTAL,N/A,1103.33,882.66
MALE GENITALIA,54901,OTHER,N/A,1103.33,882.66
MALE GENITALIA,55000,TOTAL,3849,446176.05,326080.3
MALE GENITALIA,55000,80S,N/A,0,0
MALE GENITALIA,55000,SG,N/A,360.51,288.41
MALE GENITALIA,55000,OTHER,3849,445815.54,325791.89
MALE GENITALIA,55040,TOTAL,7098,3100049.67,2416842.95
MALE GENITALIA,55040,80S,N/A,44.44,35.55
MALE GENITALIA,55040,SG,118,120806.25,95188.16
MALE GENITALIA,55040,OTHER,6980,2979198.98,2321619.24
MALE GENITALIA,55041,TOTAL,778,479617.8,375634.89
MALE GENITALIA,55041,80S,N/A,0,0
MALE GENITALIA,55041,SG,N/A,10762.16,8609.73
MALE GENITALIA,55041,OTHER,778,468855.64,367025.16
MALE GENITALIA,55060,TOTAL,1329,598152.08,468134.18
MALE GENITALIA,55060,80S,15,749.05,599.24
MALE GENITALIA,55060,SG,29,23009.21,17929.18
MALE GENITALIA,55060,OTHER,1285,574393.82,449605.76
MALE GENITALIA,55100,TOTAL,1426,250596.41,192908.91
MALE GENITALIA,55100,80S,N/A,0,0
MALE GENITALIA,55100,SG,N/A,920.23,736.18
MALE GENITALIA,55100,OTHER,1426,249676.18,192172.73
MALE GENITALIA,55110,TOTAL,417,150440.4,117917.02
MALE GENITALIA,55110,80S,N/A,50.87,0
MALE GENITALIA,55110,SG,N/A,862.46,689.97
MALE GENITALIA,55110,OTHER,417,149527.07,117227.05
MALE GENITALIA,55120,TOTAL,163,60779.76,47036.62
MALE GENITALIA,55120,80S,N/A,46.14,36.91
MALE GENITALIA,55120,SG,N/A,774.5,619.6
MALE GENITALIA,55120,OTHER,163,59959.12,46380.11
MALE GENITALIA,55150,TOTAL,432,191806.28,151851.12
MALE GENITALIA,55150,80S,16,880.63,704.5
MALE GENITALIA,55150,SG,N/A,2340,1872.01
MALE GENITALIA,55150,OTHER,416,188585.65,149274.61
MALE GENITALIA,55175,TOTAL,365,98213.41,77978.35
MALE GENITALIA,55175,80S,N/A,167.92,134.34
MALE GENITALIA,55175,SG,N/A,746.28,597.02
MALE GENITALIA,55175,OTHER,365,97299.21,77246.99
MALE GENITALIA,55180,TOTAL,144,77792.37,61639.91
MALE GENITALIA,55180,80S,N/A,564.69,367.13
