CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1165,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
PROCEDURES/PROFESSIONAL SERVICES,G8556,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8556,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8557,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8557,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8558,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8558,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8559,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8559,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8560,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8560,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8561,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8561,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8562,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8562,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8563,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8563,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8564,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8564,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8565,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8565,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8566,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8566,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8567,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8567,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8568,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8568,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8569,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8569,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8570,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8570,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8574,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8574,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8577,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8577,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8580,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8580,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8582,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8582,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8583,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8583,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8584,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8584,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8585,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8585,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8586,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8586,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8588,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8588,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8589,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8589,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8590,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8590,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8591,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8591,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8592,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8592,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8593,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8593,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8594,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8594,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8595,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8595,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8596,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8596,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8597,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8597,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8598,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8598,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8599,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8599,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8600,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8600,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8601,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8601,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8602,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8602,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8603,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8603,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8606,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8606,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8609,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8609,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8612,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8612,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8615,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8615,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8618,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8618,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8621,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8621,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8627,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8627,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8628,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8628,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9001,TOTAL,695,57685,57685
PROCEDURES/PROFESSIONAL SERVICES,G9001,GLOBL,695,57685,57685
PROCEDURES/PROFESSIONAL SERVICES,G9002,TOTAL,668,75484,75484
PROCEDURES/PROFESSIONAL SERVICES,G9002,GLOBL,668,75484,75484
PROCEDURES/PROFESSIONAL SERVICES,G9003,TOTAL,540,151740,151740
PROCEDURES/PROFESSIONAL SERVICES,G9003,GLOBL,540,151740,151740
PROCEDURES/PROFESSIONAL SERVICES,G9005,TOTAL,718,35900,35900
PROCEDURES/PROFESSIONAL SERVICES,G9005,GLOBL,718,35900,35900
PROCEDURES/PROFESSIONAL SERVICES,G9007,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9007,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9008,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9008,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9009,TOTAL,5538,609180,609180
PROCEDURES/PROFESSIONAL SERVICES,G9009,GLOBL,5538,609180,609180
PROCEDURES/PROFESSIONAL SERVICES,G9010,TOTAL,1923,249990,249990
PROCEDURES/PROFESSIONAL SERVICES,G9010,GLOBL,1923,249990,249990
PROCEDURES/PROFESSIONAL SERVICES,G9011,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9011,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9012,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9012,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9014,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9014,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9016,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9016,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9019,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9019,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9041,TOTAL,N/A,38.5,2.6
PROCEDURES/PROFESSIONAL SERVICES,G9041,GLOBL,N/A,38.5,2.6
PROCEDURES/PROFESSIONAL SERVICES,G9042,TOTAL,561,9571.43,7167.55
PROCEDURES/PROFESSIONAL SERVICES,G9042,GLOBL,561,9571.43,7167.55
PROCEDURES/PROFESSIONAL SERVICES,G9043,TOTAL,1229,21822.03,17310.51
PROCEDURES/PROFESSIONAL SERVICES,G9043,GLOBL,1229,21822.03,17310.51
PROCEDURES/PROFESSIONAL SERVICES,G9044,TOTAL,1512,22496.26,16753.56
PROCEDURES/PROFESSIONAL SERVICES,G9044,GLOBL,1512,22496.26,16753.56
PROCEDURES/PROFESSIONAL SERVICES,G9052,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9052,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9057,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9057,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9065,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9065,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9066,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9066,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9069,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9069,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9070,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9070,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9071,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9071,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9076,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9076,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9078,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9078,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9084,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9084,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9085,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9085,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9086,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9086,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9090,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9090,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9100,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9100,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9101,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9101,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9103,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9103,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9110,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9110,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9111,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9111,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9114,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9114,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9123,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9123,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9128,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9128,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9129,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9129,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9131,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9131,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9140,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9140,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9141,TOTAL,1533299,29317402.69,29274284.26
PROCEDURES/PROFESSIONAL SERVICES,G9141,GLOBL,1533299,29317402.69,29274284.26
PROCEDURES/PROFESSIONAL SERVICES,G9142,TOTAL,N/A,0.1,0.1
PROCEDURES/PROFESSIONAL SERVICES,G9142,GLOBL,N/A,0.1,0.1
PROCEDURES/PROFESSIONAL SERVICES,G9143,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G9143,GLOBL,N/A,0,0
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,
