CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,
"""2014 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1817,,,,,,
PROCEDURES/PROFESSIONAL SERVICES,G8918,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8918,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8918,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8919,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8919,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8920,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8920,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8921,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8921,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8922,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8922,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8923,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8923,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8924,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8924,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8925,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8925,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8926,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8926,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8927,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8927,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8928,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8928,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8929,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8929,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8930,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8930,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8931,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8931,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8932,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8932,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8933,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8933,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8934,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8934,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8935,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8935,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8936,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8936,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8937,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8937,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8938,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8938,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8939,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8939,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8940,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8940,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8941,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8941,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8942,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8942,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8943,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8943,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8944,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8944,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8945,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8945,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8946,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8946,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8947,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8947,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8948,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8948,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8949,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8949,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8950,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8950,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8951,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8951,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8952,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8952,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8953,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8953,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8955,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8955,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8956,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8956,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8957,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8957,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8958,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8958,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8959,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8959,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8960,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8960,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8961,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8961,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8962,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8962,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8962,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8963,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8963,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8964,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8964,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8965,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8965,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8966,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8966,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8967,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8967,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8968,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8968,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8969,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8969,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8970,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8970,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8971,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8971,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8972,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8972,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8973,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8973,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8974,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8974,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8975,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8975,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8976,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8976,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8977,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8977,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8978,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8978,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8979,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8979,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8980,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8980,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8981,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8981,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8982,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8982,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8983,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8983,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8984,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8984,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8985,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8985,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8986,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8986,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8987,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8987,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8988,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8988,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8989,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8989,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8990,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8990,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8991,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8991,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8992,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8992,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8993,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8993,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8994,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8994,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8995,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8995,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8996,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8996,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8997,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8997,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8998,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8998,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8999,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8999,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9001,GLOBL,2313,191760.1,187919,
PROCEDURES/PROFESSIONAL SERVICES,G9001,TOTAL,2313,191760.1,187919,
PROCEDURES/PROFESSIONAL SERVICES,G9002,GLOBL,46790,228522.78,223914.89,
PROCEDURES/PROFESSIONAL SERVICES,G9002,TOTAL,46790,228522.78,223914.89,
PROCEDURES/PROFESSIONAL SERVICES,G9003,GLOBL,3534,993054,973192.92,
PROCEDURES/PROFESSIONAL SERVICES,G9003,TOTAL,3534,993054,973192.92,
PROCEDURES/PROFESSIONAL SERVICES,G9005,GLOBL,125287,438855.72,430129.78,
PROCEDURES/PROFESSIONAL SERVICES,G9005,TOTAL,125287,438855.72,430129.78,
PROCEDURES/PROFESSIONAL SERVICES,G9008,GLOBL,4088532,11792826.34,11557890.41,
PROCEDURES/PROFESSIONAL SERVICES,G9008,TOTAL,4088532,11792826.34,11557890.41,
PROCEDURES/PROFESSIONAL SERVICES,G9009,GLOBL,133930,483487.3,474112.2,
PROCEDURES/PROFESSIONAL SERVICES,G9009,TOTAL,133930,483487.3,474112.2,
PROCEDURES/PROFESSIONAL SERVICES,G9010,GLOBL,117535,594727.1,582973.6,
PROCEDURES/PROFESSIONAL SERVICES,G9010,TOTAL,117535,594727.1,582973.6,
PROCEDURES/PROFESSIONAL SERVICES,G9012,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9012,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9013,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9013,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9016,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9016,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9019,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9019,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9050,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9050,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9054,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9054,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9075,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9075,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9078,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9078,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9079,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9079,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9080,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9080,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9090,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9090,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9095,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9095,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9097,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9097,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9100,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9100,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9123,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9123,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9126,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9126,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9128,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9128,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9130,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9130,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9141,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9141,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9143,GLOBL,203,33432.07,32764.2,
PROCEDURES/PROFESSIONAL SERVICES,G9143,TOTAL,203,33432.07,32764.2,
PROCEDURES/PROFESSIONAL SERVICES,G9147,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9147,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9148,GLOBL,75120,187800,184044,
PROCEDURES/PROFESSIONAL SERVICES,G9148,TOTAL,75120,187800,184044,
PROCEDURES/PROFESSIONAL SERVICES,G9149,GLOBL,36072,108216,106051.68,
PROCEDURES/PROFESSIONAL SERVICES,G9149,TOTAL,36072,108216,106051.68,
PROCEDURES/PROFESSIONAL SERVICES,G9150,GLOBL,84934,297269,291323.62,
PROCEDURES/PROFESSIONAL SERVICES,G9150,TOTAL,84934,297269,291323.62,
PROCEDURES/PROFESSIONAL SERVICES,G9151,GLOBL,2339294,612576.07999999996,589183.14,
PROCEDURES/PROFESSIONAL SERVICES,G9151,TOTAL,2339294,612576.07999999996,589183.14,
PROCEDURES/PROFESSIONAL SERVICES,G9152,GLOBL,3763196,18214572.649999999,17847435.399999999,
PROCEDURES/PROFESSIONAL SERVICES,G9152,TOTAL,3763196,18214572.649999999,17847435.399999999,
PROCEDURES/PROFESSIONAL SERVICES,G9153,GLOBL,2230303,6690909,6557090.8200000003,
PROCEDURES/PROFESSIONAL SERVICES,G9153,TOTAL,2230303,6690909,6557090.8200000003,
PROCEDURES/PROFESSIONAL SERVICES,G9156,GLOBL,N/A,10,9.8000000000000007,
PROCEDURES/PROFESSIONAL SERVICES,G9156,TOTAL,N/A,10,9.8000000000000007,
PROCEDURES/PROFESSIONAL SERVICES,G9157,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9157,GLOBL,825,95516.800000000003,74790.649999999994,
PROCEDURES/PROFESSIONAL SERVICES,G9157,TOTAL,825,95516.800000000003,74790.649999999994,
PROCEDURES/PROFESSIONAL SERVICES,G9158,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9158,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9159,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9159,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9160,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9160,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9161,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9161,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9162,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9162,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9163,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9163,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9164,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9164,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9165,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9165,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9166,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9166,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9167,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9167,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9168,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9168,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9169,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9169,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9170,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9170,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9171,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9171,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9172,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9172,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9173,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9173,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9174,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9174,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9175,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9175,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9176,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9176,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9186,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9186,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9187,GLOBL,541,29088.49,22468.81,
PROCEDURES/PROFESSIONAL SERVICES,G9187,TOTAL,541,29088.49,22468.81,
PROCEDURES/PROFESSIONAL SERVICES,G9188,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9188,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9189,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9189,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9190,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9190,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9191,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9191,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9192,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9192,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9193,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9193,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9194,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9194,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9195,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9195,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9196,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9196,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9197,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9197,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9197,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9198,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9198,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9199,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9199,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9200,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9200,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9201,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9201,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9202,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9202,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9203,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9203,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9204,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9204,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9205,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9205,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9206,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9206,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9207,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9207,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9208,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9208,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9209,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9209,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9210,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9210,TOTAL,N/A,0,0,
