CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,
,,,,,
"2011 Part B National Summary Data File
Code Range: 01) Anesthesia (00000 - 09999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1606,,,,,
ANESTHESIA,01212,TOTAL,414,140880.91,112167.01
ANESTHESIA,01212,AA,126,62539.51,49832.96
ANESTHESIA,01212,AD,N/A,242.92,194.34
ANESTHESIA,01212,QK,115,29366.29,23303.33
ANESTHESIA,01212,QZ,37,15901.19,12611.22
ANESTHESIA,01212,OTHER,136,32831,26225.16
ANESTHESIA,01214,TOTAL,174480,45498913.74,36058599.85
ANESTHESIA,01214,AA,45996,17324701.1,13737570.59
ANESTHESIA,01214,AD,898,76863.92,61124.73
ANESTHESIA,01214,QK,48491,9055517.46,7156955.16
ANESTHESIA,01214,QZ,24003,8818750.53,6995291.59
ANESTHESIA,01214,OTHER,55092,10223080.73,8107657.78
ANESTHESIA,01215,TOTAL,31352,10507451.46,8344111.27
ANESTHESIA,01215,AA,8362,4084776.95,3244483.43
ANESTHESIA,01215,AD,162,14991.11,11992.72
ANESTHESIA,01215,QK,8834,2151283.02,1703675.51
ANESTHESIA,01215,QZ,3921,1829418.78,1454357.01
ANESTHESIA,01215,OTHER,10073,2426981.6,1929602.6
ANESTHESIA,01220,TOTAL,15700,2321623.86,1825817.43
ANESTHESIA,01220,AA,4422,934003.93,736003.7
ANESTHESIA,01220,AD,125,10593.72,8344.55
ANESTHESIA,01220,QK,3713,398373.28,313347.94
ANESTHESIA,01220,QZ,2031,409093.11,319989.92
ANESTHESIA,01220,OTHER,5409,569559.82,448131.32
ANESTHESIA,01230,TOTAL,166790,34738477.42,27461229.36
ANESTHESIA,01230,AA,48102,14268222.82,11289418.92
ANESTHESIA,01230,AD,539,48943.62,38580.98
ANESTHESIA,01230,QK,38217,5757048.03,4539556.37
ANESTHESIA,01230,QZ,21103,6031326.72,4762720.09
ANESTHESIA,01230,OTHER,58829,8632936.23,6830953
ANESTHESIA,01232,TOTAL,21940,3866846.7,3070257.31
ANESTHESIA,01232,AA,5523,1455443.59,1156808.49
ANESTHESIA,01232,AD,119,11384.18,9107.34
ANESTHESIA,01232,QK,6131,793903.16,628682.5
ANESTHESIA,01232,QZ,2481,621601.73,493077
ANESTHESIA,01232,OTHER,7686,984514.04,782581.98
ANESTHESIA,01234,TOTAL,172,61382.13,48946.33
ANESTHESIA,01234,AA,62,31039.84,24672.51
ANESTHESIA,01234,AD,N/A,85.48,68.38
ANESTHESIA,01234,QK,38,9277.35,7421.89
ANESTHESIA,01234,QZ,14,7483.67,5986.93
ANESTHESIA,01234,OTHER,58,13495.79,10796.62
ANESTHESIA,01250,TOTAL,15457,2321920.31,1830514.76
ANESTHESIA,01250,AA,4695,985836.62,777567.08
ANESTHESIA,01250,AD,68,5681.1,4544.84
ANESTHESIA,01250,QK,3938,431664.66,338601.8
ANESTHESIA,01250,QZ,1968,384712.81,303175.3
ANESTHESIA,01250,OTHER,4788,514025.12,406625.74
ANESTHESIA,01260,TOTAL,4172,615605.94,482756.16
ANESTHESIA,01260,AA,1338,272704.38,213660.03
ANESTHESIA,01260,AD,55,4606.75,3685.34
ANESTHESIA,01260,QK,924,94813.97,73682.44
ANESTHESIA,01260,QZ,649,119820.72,94453.49
ANESTHESIA,01260,OTHER,1206,123660.12,97274.86
ANESTHESIA,01270,TOTAL,63348,21006736.32,16677121.36
ANESTHESIA,01270,AA,19556,9230379.88,7328456.81
ANESTHESIA,01270,AD,337,35539.4,28180
ANESTHESIA,01270,QK,16863,4105765.12,3253961.6
ANESTHESIA,01270,QZ,6481,2874900.92,2282444.95
ANESTHESIA,01270,OTHER,20111,4760151,3784078
ANESTHESIA,01272,TOTAL,235,49781.83,39501.09
ANESTHESIA,01272,AA,87,26054.57,20807.87
ANESTHESIA,01272,QK,46,6026.22,4664.8
ANESTHESIA,01272,QZ,24,7269.06,5815.24
ANESTHESIA,01272,OTHER,78,10431.98,8213.18
ANESTHESIA,01274,TOTAL,7323,1867688.1,1481322.93
ANESTHESIA,01274,AA,2319,880362.67,699342.99
ANESTHESIA,01274,AD,27,2515.08,2012.06
ANESTHESIA,01274,QK,1711,310783.51,245567.99
ANESTHESIA,01274,QZ,648,218942.1,173621.7
ANESTHESIA,01274,OTHER,2618,455084.74,360778.19
ANESTHESIA,01320,TOTAL,12978,1965106.01,1550118.39
ANESTHESIA,01320,AA,4021,823769.98,650108.23
ANESTHESIA,01320,AD,50,4301.82,3251.77
ANESTHESIA,01320,QK,2961,321153.65,252678.74
ANESTHESIA,01320,QZ,2120,403814.75,318551.33
ANESTHESIA,01320,OTHER,3826,412065.81,325528.32
ANESTHESIA,01340,TOTAL,929,150191.08,118853.06
ANESTHESIA,01340,AA,248,56917.52,44949.43
ANESTHESIA,01340,AD,N/A,564.65,451.71
ANESTHESIA,01340,QK,210,25271.36,19857.31
ANESTHESIA,01340,QZ,139,29747.96,23583.08
ANESTHESIA,01340,OTHER,332,37689.59,30011.53
ANESTHESIA,01360,TOTAL,14544,3165996.19,2502328.6
ANESTHESIA,01360,AA,3945,1238015.32,979324.46
ANESTHESIA,01360,AD,99,10147.88,7966.13
ANESTHESIA,01360,QK,3663,583782.3,459466.13
ANESTHESIA,01360,QZ,1829,547748.78,433698.1
ANESTHESIA,01360,OTHER,5008,786301.91,621873.78
ANESTHESIA,01380,TOTAL,11981,920325.9,723439.81
ANESTHESIA,01380,AA,3493,375792.58,296053.26
ANESTHESIA,01380,AD,31,2498.82,1930.68
ANESTHESIA,01380,QK,2834,150153.89,117753.46
ANESTHESIA,01380,QZ,1975,197224.7,153910.6
ANESTHESIA,01380,OTHER,3648,194655.91,153791.81
ANESTHESIA,01382,TOTAL,10608,1202286.63,940980.08
ANESTHESIA,01382,AA,2367,381326.55,298411.98
ANESTHESIA,01382,AD,46,3691.62,2902.76
ANESTHESIA,01382,QK,2323,176849.33,138755.51
ANESTHESIA,01382,QZ,2463,379973.1,296859.72
ANESTHESIA,01382,OTHER,3409,260446.03,204050.11
ANESTHESIA,01390,TOTAL,1101,134938.25,104830.42
ANESTHESIA,01390,AA,274,47982.59,37275.29
ANESTHESIA,01390,AD,N/A,580,464
ANESTHESIA,01390,QK,262,23849.23,18499.37
ANESTHESIA,01390,QZ,158,25549.87,19928.37
ANESTHESIA,01390,OTHER,407,36976.56,28663.39
ANESTHESIA,01392,TOTAL,17097,3171121.33,2498100.05
ANESTHESIA,01392,AA,4627,1201490.03,946710.4
ANESTHESIA,01392,AD,93,8280.34,6494.78
ANESTHESIA,01392,QK,4235,565526.58,443364.46
ANESTHESIA,01392,QZ,2644,677687.78,534752.99
ANESTHESIA,01392,OTHER,5498,718136.6,566777.42
ANESTHESIA,01400,TOTAL,202095,26790900.07,21074656.53
ANESTHESIA,01400,AA,60870,11024022.59,8674969.97
ANESTHESIA,01400,AD,728,61686.15,48583.57
ANESTHESIA,01400,QK,49486,4528293.6,3558250.18
ANESTHESIA,01400,QZ,32166,5801141.01,4557148.91
ANESTHESIA,01400,OTHER,58845,5375756.72,4235703.9
ANESTHESIA,01402,TOTAL,393098,95313478.12,75455692.14
ANESTHESIA,01402,AA,97647,34306889.03,27165193.05
ANESTHESIA,01402,AD,2305,194375.21,154256.49
ANESTHESIA,01402,QK,110626,19243144.05,15196548.94
ANESTHESIA,01402,QZ,59593,20283542.36,16080587.07
ANESTHESIA,01402,OTHER,122927,21285527.47,16859106.59
ANESTHESIA,01404,TOTAL,1035,193541.38,152976.7
ANESTHESIA,01404,AA,253,68616.37,54372.1
ANESTHESIA,01404,AD,N/A,248.97,199.17
ANESTHESIA,01404,QK,246,32954.69,26045.13
ANESTHESIA,01404,QZ,164,42782.5,33923.79
ANESTHESIA,01404,OTHER,372,48938.85,38436.51
ANESTHESIA,01420,TOTAL,253,29418.19,23052.44
ANESTHESIA,01420,AA,50,8214.91,6311.79
ANESTHESIA,01420,QK,57,4907.51,3926.04
ANESTHESIA,01420,QZ,52,8302.92,6507.51
ANESTHESIA,01420,OTHER,94,7992.85,6307.1
ANESTHESIA,01430,TOTAL,238,36796.21,29020.7
ANESTHESIA,01430,AA,82,16286.92,12870.8
ANESTHESIA,01430,QK,44,5102.09,3961.15
ANESTHESIA,01430,QZ,29,5852.23,4557.01
ANESTHESIA,01430,OTHER,83,9554.97,7631.74
ANESTHESIA,01432,TOTAL,144,28540.38,22578.05
ANESTHESIA,01432,AA,31,9841.82,7873.47
ANESTHESIA,01432,QK,31,4257.66,3281.39
ANESTHESIA,01432,QZ,40,8601.86,6881.53
ANESTHESIA,01432,OTHER,42,5839.04,4541.66
ANESTHESIA,01440,TOTAL,1893,568303.82,452370.1
ANESTHESIA,01440,AA,601,262165.74,208856.33
ANESTHESIA,01440,AD,N/A,584.84,467.87
ANESTHESIA,01440,QK,475,101708.07,80779.86
ANESTHESIA,01440,QZ,158,63485.52,50499.6
ANESTHESIA,01440,OTHER,659,140359.65,111766.44
ANESTHESIA,01442,TOTAL,525,166344.88,131685.98
ANESTHESIA,01442,AA,164,73273.4,57843.81
ANESTHESIA,01442,AD,N/A,328.28,262.62
ANESTHESIA,01442,QK,128,30360.48,24148.75
ANESTHESIA,01442,QZ,46,19917.53,15717.87
ANESTHESIA,01442,OTHER,187,42465.19,33712.93
ANESTHESIA,01444,TOTAL,2460,886504.66,704236.81
ANESTHESIA,01444,AA,695,377053.74,299908.1
ANESTHESIA,01444,AD,22,2540.23,2032.2
ANESTHESIA,01444,QK,746,199074.48,157751.24
ANESTHESIA,01444,QZ,192,97403.88,77191.75
ANESTHESIA,01444,OTHER,805,210432.33,167353.52
ANESTHESIA,01462,TOTAL,7103,810951.56,634689.97
ANESTHESIA,01462,AA,1867,299998.31,235367.17
ANESTHESIA,01462,AD,30,2406.26,1924.98
ANESTHESIA,01462,QK,1650,139580.15,109462.9
ANESTHESIA,01462,QZ,1115,169913.97,131925.89
ANESTHESIA,01462,OTHER,2441,199052.87,156009.03
ANESTHESIA,01464,TOTAL,4578,619766.44,485990.04
ANESTHESIA,01464,AA,1221,234834.55,184091.57
ANESTHESIA,01464,AD,19,1518.31,1146.27
ANESTHESIA,01464,QK,1169,111095.08,86932.9
ANESTHESIA,01464,QZ,773,141643.58,110594.34
ANESTHESIA,01464,OTHER,1396,130674.92,103224.96
ANESTHESIA,01470,TOTAL,58403,7059170.77,5549388.3
ANESTHESIA,01470,AA,18178,3023157.48,2375653.14
ANESTHESIA,01470,AD,234,19266.3,15288.57
ANESTHESIA,01470,QK,13455,1149631.76,903399.07
ANESTHESIA,01470,QZ,8621,1365622.37,1071353.27
ANESTHESIA,01470,OTHER,17915,1501492.86,1183694.25
ANESTHESIA,01472,TOTAL,4565,846235.63,664952.05
ANESTHESIA,01472,AA,1357,352484.67,276891.08
ANESTHESIA,01472,AD,17,1634.97,1260.57
ANESTHESIA,01472,QK,1164,151523.71,118720.76
ANESTHESIA,01472,QZ,594,154707.31,121848.92
ANESTHESIA,01472,OTHER,1433,185884.97,146230.72
ANESTHESIA,01474,TOTAL,2902,584070.63,458869.65
ANESTHESIA,01474,AA,831,236779.8,184739.31
ANESTHESIA,01474,AD,N/A,694.6,555.68
ANESTHESIA,01474,QK,824,121370.4,95716.99
ANESTHESIA,01474,QZ,308,90476.7,71711.39
ANESTHESIA,01474,OTHER,939,134749.13,106146.28
ANESTHESIA,01480,TOTAL,277168,38700027.38,30365123.14
ANESTHESIA,01480,AA,79705,15497775.23,12157655.5
ANESTHESIA,01480,AD,1092,96780.39,76133.85
ANESTHESIA,01480,QK,68579,6805780.2,5329015.39
ANESTHESIA,01480,QZ,42275,7921274.94,6215587.63
ANESTHESIA,01480,OTHER,85517,8378416.62,6586730.77
ANESTHESIA,01482,TOTAL,26153,4354728.47,3448896.3
ANESTHESIA,01482,AA,7200,1748544.84,1385374.68
ANESTHESIA,01482,AD,132,12103.12,9565.11
ANESTHESIA,01482,QK,6933,838418.58,663216.87
ANESTHESIA,01482,QZ,3126,714335.39,564381.03
ANESTHESIA,01482,OTHER,8762,1041326.54,826358.61
ANESTHESIA,01484,TOTAL,4022,809635.47,635804.12
ANESTHESIA,01484,AA,1036,308724.77,241964.15
ANESTHESIA,01484,AD,14,1084.35,801.79
ANESTHESIA,01484,QK,1076,162103.51,127011.41
ANESTHESIA,01484,QZ,479,131651.8,103651.62
ANESTHESIA,01484,OTHER,1417,206071.04,162375.15
ANESTHESIA,01486,TOTAL,1749,540969.76,426249.21
ANESTHESIA,01486,AA,578,249040.88,196093.75
ANESTHESIA,01486,AD,N/A,466.16,372.92
ANESTHESIA,01486,QK,469,101887.64,80259.46
ANESTHESIA,01486,QZ,196,80722.34,64292.04
ANESTHESIA,01486,OTHER,506,108852.74,85231.04
ANESTHESIA,01490,TOTAL,204,21998.32,17318.65
ANESTHESIA,01490,AA,49,7633.64,5916.83
ANESTHESIA,01490,AD,N/A,83.08,66.46
ANESTHESIA,01490,QK,44,3320.57,2656.43
ANESTHESIA,01490,QZ,46,6283.26,4970.94
ANESTHESIA,01490,OTHER,65,4677.77,3707.99
ANESTHESIA,01500,TOTAL,2709,821271.22,650535.92
ANESTHESIA,01500,AA,859,382866.35,302715.15
ANESTHESIA,01500,AD,13,1065.28,852.19
ANESTHESIA,01500,QK,630,143213.04,113407.59
ANESTHESIA,01500,QZ,176,72928.37,58159.36
ANESTHESIA,01500,OTHER,1031,221198.18,175401.63
ANESTHESIA,01502,TOTAL,1148,283676.19,224031.4
ANESTHESIA,01502,AA,314,114751.02,91333.16
ANESTHESIA,01502,AD,N/A,405.56,324.44
ANESTHESIA,01502,QK,281,53930,42225.41
ANESTHESIA,01502,QZ,95,32577.82,25803.02
ANESTHESIA,01502,OTHER,458,82011.79,64345.37
ANESTHESIA,01520,TOTAL,4854,680990.66,531713.27
ANESTHESIA,01520,AA,1562,303113.06,236327.92
ANESTHESIA,01520,AD,12,1042.11,765.29
ANESTHESIA,01520,QK,1130,113331.72,88574.8
ANESTHESIA,01520,QZ,634,114004.38,88775.39
ANESTHESIA,01520,OTHER,1516,149499.39,117269.87
ANESTHESIA,01522,TOTAL,511,120649.81,95188.4
ANESTHESIA,01522,AA,118,40729.12,32442.99
ANESTHESIA,01522,AD,N/A,499.86,399.89
ANESTHESIA,01522,QK,115,19545.32,15357.43
ANESTHESIA,01522,QZ,89,29461.49,22656.84
ANESTHESIA,01522,OTHER,189,30414.02,24331.25
ANESTHESIA,01610,TOTAL,73858,13415876.52,10613014.34
ANESTHESIA,01610,AA,18778,4955874.93,3920533.68
ANESTHESIA,01610,AD,266,24585.74,19328.09
ANESTHESIA,01610,QK,22055,2988385.47,2360660.05
ANESTHESIA,01610,QZ,8954,2257044.47,1785683.06
ANESTHESIA,01610,OTHER,23805,3189985.91,2526809.46
ANESTHESIA,01620,TOTAL,8971,914317.71,713612.62
ANESTHESIA,01620,AA,2688,363709.09,283368.03
ANESTHESIA,01620,AD,34,2740.38,2172.77
ANESTHESIA,01620,QK,1785,124829.26,97716.24
ANESTHESIA,01620,QZ,1773,235794.82,183298.25
ANESTHESIA,01620,OTHER,2691,187244.16,147057.33
ANESTHESIA,01622,TOTAL,3890,644591.62,506237.61
ANESTHESIA,01622,AA,659,165346.67,129576.36
ANESTHESIA,01622,AD,56,4723.92,3629.16
ANESTHESIA,01622,QK,870,103195.17,80904.52
ANESTHESIA,01622,QZ,796,190502.88,149629.45
ANESTHESIA,01622,OTHER,1509,180822.98,142498.12
ANESTHESIA,01630,TOTAL,168235,32998184.35,26012867.16
ANESTHESIA,01630,AA,45357,12575639.94,9905005.41
ANESTHESIA,01630,AD,787,67130.13,53167.39
ANESTHESIA,01630,QK,44213,6103568.7,4803318.7
ANESTHESIA,01630,QZ,27027,7270627.75,5730654.9
ANESTHESIA,01630,OTHER,50851,6981217.83,5520720.76
ANESTHESIA,01634,TOTAL,65,20770.16,16616.11
ANESTHESIA,01634,AA,17,7427.27,5941.8
ANESTHESIA,01634,QK,22,5105.83,4084.65
ANESTHESIA,01634,QZ,N/A,1600.12,1280.1
ANESTHESIA,01634,OTHER,26,6636.94,5309.56
ANESTHESIA,01636,TOTAL,11,12432.5,9717.78
ANESTHESIA,01636,AA,N/A,6445.5,5156.39
ANESTHESIA,01636,QK,11,3538.78,2602.81
ANESTHESIA,01636,OTHER,N/A,2448.22,1958.58
ANESTHESIA,01638,TOTAL,40175,12604967.47,10000876.24
ANESTHESIA,01638,AA,9921,4522941.98,3585585.58
ANESTHESIA,01638,AD,247,20839,16595.37
ANESTHESIA,01638,QK,11431,2588704.27,2052267.12
ANESTHESIA,01638,QZ,6025,2651052.46,2107032.11
ANESTHESIA,01638,OTHER,12551,2821429.76,2239396.06
ANESTHESIA,01650,TOTAL,927,211531.8,167330.61
ANESTHESIA,01650,AA,320,97933.18,77842.35
ANESTHESIA,01650,AD,N/A,227.48,181.99
ANESTHESIA,01650,QK,214,35297.19,27627.04
ANESTHESIA,01650,QZ,100,29554.86,23521.49
ANESTHESIA,01650,OTHER,293,48519.09,38157.74
ANESTHESIA,01652,TOTAL,693,196484.62,156015.39
ANESTHESIA,01652,AA,168,72361.01,57413.89
ANESTHESIA,01652,AD,N/A,1105.34,884.27
ANESTHESIA,01652,QK,207,42339.26,33818.56
ANESTHESIA,01652,QZ,64,28230.95,22584.76
ANESTHESIA,01652,OTHER,254,52448.06,41313.91
ANESTHESIA,01654,TOTAL,359,117175.45,93343.95
ANESTHESIA,01654,AA,119,56769.34,45156.28
ANESTHESIA,01654,QK,96,22028.83,17599.85
ANESTHESIA,01654,QZ,24,11094.07,8875.28
ANESTHESIA,01654,OTHER,120,27283.21,21712.54
ANESTHESIA,01656,TOTAL,1859,774094.76,615233.04
ANESTHESIA,01656,AA,647,386328.49,307149.35
ANESTHESIA,01656,AD,N/A,789.94,631.94
ANESTHESIA,01656,QK,485,142219.7,112815.27
ANESTHESIA,01656,QZ,155,81760.95,64871.87
ANESTHESIA,01656,OTHER,572,162995.68,129764.61
ANESTHESIA,01670,TOTAL,252,40134.73,31856.47
ANESTHESIA,01670,AA,77,18445.8,14627.03
ANESTHESIA,01670,AD,N/A,63.36,50.69
ANESTHESIA,01670,QK,30,4212.91,3370.31
ANESTHESIA,01670,QZ,38,7053.46,5642.77
ANESTHESIA,01670,OTHER,107,10359.2,8165.67
ANESTHESIA,01680,TOTAL,11,2948.62,2358.9
ANESTHESIA,01680,AA,N/A,833.34,666.66
ANESTHESIA,01680,AD,N/A,81.24,64.99
ANESTHESIA,01680,QK,N/A,436.21,348.98
ANESTHESIA,01680,QZ,N/A,893.62,714.89
ANESTHESIA,01680,OTHER,11,704.21,563.38
ANESTHESIA,01682,TOTAL,N/A,262.24,209.79
ANESTHESIA,01682,AA,N/A,0,0
ANESTHESIA,01682,QZ,N/A,176.7,141.36
ANESTHESIA,01682,OTHER,N/A,85.54,68.43
ANESTHESIA,01710,TOTAL,23524,2887386.05,2267297.27
ANESTHESIA,01710,AA,6431,1101204.56,864270.44
ANESTHESIA,01710,AD,108,9782.14,7671.45
ANESTHESIA,01710,QK,5926,516018.73,405389.72
ANESTHESIA,01710,QZ,3834,637190.31,498903.31
ANESTHESIA,01710,OTHER,7225,623190.31,491062.35
ANESTHESIA,01712,TOTAL,955,143059.45,111762.42
ANESTHESIA,01712,AA,255,54420.74,41917.66
ANESTHESIA,01712,AD,N/A,165.72,132.57
ANESTHESIA,01712,QK,280,30023.51,23679.8
ANESTHESIA,01712,QZ,139,28829.75,22682.6
ANESTHESIA,01712,OTHER,281,29619.73,23349.79
ANESTHESIA,01714,TOTAL,15,6723.93,5379.14
ANESTHESIA,01714,AA,15,3896.17,3116.93
ANESTHESIA,01714,AD,N/A,61.23,48.98
ANESTHESIA,01714,QK,N/A,168.46,134.77
ANESTHESIA,01714,QZ,N/A,1722.37,1377.89
ANESTHESIA,01714,OTHER,N/A,875.7,700.57
ANESTHESIA,01716,TOTAL,857,168382,133626.33
ANESTHESIA,01716,AA,273,75007,59422.98
ANESTHESIA,01716,AD,N/A,361.96,289.57
ANESTHESIA,01716,QK,223,29911.87,23598.02
ANESTHESIA,01716,QZ,108,29277.11,23292.04
ANESTHESIA,01716,OTHER,253,33824.06,27023.72
ANESTHESIA,01730,TOTAL,1823,227706.18,178442.96
ANESTHESIA,01730,AA,540,93132.97,73414.66
ANESTHESIA,01730,AD,16,1607.67,1169.31
ANESTHESIA,01730,QK,361,32166.09,25221.93
ANESTHESIA,01730,QZ,325,51148.94,40033.45
ANESTHESIA,01730,OTHER,581,49650.51,38603.61
ANESTHESIA,01732,TOTAL,86,12561.11,9928.84
ANESTHESIA,01732,AA,19,3683.54,2946.85
ANESTHESIA,01732,AD,N/A,85.44,68.35
ANESTHESIA,01732,QK,22,2268.72,1814.98
ANESTHESIA,01732,QZ,14,3022.78,2298.13
ANESTHESIA,01732,OTHER,31,3500.63,2800.53
ANESTHESIA,01740,TOTAL,22473,4272087.55,3369040.39
ANESTHESIA,01740,AA,6170,1649875.91,1299713.11
ANESTHESIA,01740,AD,96,8052.38,6411.75
ANESTHESIA,01740,QK,5681,789334.11,622266.58
ANESTHESIA,01740,QZ,3226,826435.79,652599.42
ANESTHESIA,01740,OTHER,7300,998389.36,788049.53
ANESTHESIA,01742,TOTAL,185,45185.89,35207.28
ANESTHESIA,01742,AA,68,21297.12,16726.91
ANESTHESIA,01742,QK,41,7079.88,5317.39
ANESTHESIA,01742,QZ,27,8926.37,6972.65
ANESTHESIA,01742,OTHER,49,7882.52,6190.33
ANESTHESIA,01744,TOTAL,5578,1332061.71,1052930.42
ANESTHESIA,01744,AA,1416,499364.44,393749.29
ANESTHESIA,01744,AD,18,1425.78,1140.59
ANESTHESIA,01744,QK,1544,273819.12,216134.05
ANESTHESIA,01744,QZ,693,227742.66,179920.05
ANESTHESIA,01744,OTHER,1907,329709.71,261986.44
ANESTHESIA,01756,TOTAL,650,142831.32,113165.61
ANESTHESIA,01756,AA,132,45312.67,36250.15
ANESTHESIA,01756,AD,N/A,245.84,196.68
ANESTHESIA,01756,QK,200,35190.09,27576.72
ANESTHESIA,01756,QZ,63,18311.84,14472.9
ANESTHESIA,01756,OTHER,255,43770.88,34669.16
ANESTHESIA,01758,TOTAL,270,46005.56,36467.4
ANESTHESIA,01758,AA,61,16264.26,13011.41
ANESTHESIA,01758,AD,N/A,0,0
ANESTHESIA,01758,QK,87,11921.03,9303.48
ANESTHESIA,01758,QZ,24,4841.77,3873.42
ANESTHESIA,01758,OTHER,98,12978.5,10279.09
ANESTHESIA,01760,TOTAL,1336,407046.3,322220.55
ANESTHESIA,01760,AA,335,152991.78,120598.16
ANESTHESIA,01760,AD,N/A,165,132
ANESTHESIA,01760,QK,391,86473.39,68714.66
ANESTHESIA,01760,QZ,159,69660.15,55625.96
ANESTHESIA,01760,OTHER,451,97755.98,77149.77
ANESTHESIA,01770,TOTAL,6737,1354273.02,1072348.68
ANESTHESIA,01770,AA,1861,559854.64,443880.29
ANESTHESIA,01770,AD,68,5813.04,4650.27
ANESTHESIA,01770,QK,1733,259343.86,203757.06
ANESTHESIA,01770,QZ,572,165523.61,131960.21
ANESTHESIA,01770,OTHER,2503,363737.87,288100.85
ANESTHESIA,01772,TOTAL,2431,480321.9,381577.18
ANESTHESIA,01772,AA,744,211086.35,167872.24
ANESTHESIA,01772,AD,N/A,782.48,625.98
ANESTHESIA,01772,QK,535,78037.56,61789.52
ANESTHESIA,01772,QZ,222,63437.31,50520.42
ANESTHESIA,01772,OTHER,930,126978.2,100769.02
ANESTHESIA,01780,TOTAL,554,80666.76,63207.63
ANESTHESIA,01780,AA,119,26362.47,20822.97
ANESTHESIA,01780,AD,N/A,398.47,318.76
ANESTHESIA,01780,QK,116,12315.73,9504.29
ANESTHESIA,01780,QZ,56,13218.24,10504.79
ANESTHESIA,01780,OTHER,263,28371.85,22056.82
ANESTHESIA,01782,TOTAL,107,19580.67,15298.61
ANESTHESIA,01782,AA,31,8522.55,6750.13
ANESTHESIA,01782,AD,N/A,68.31,54.65
ANESTHESIA,01782,QK,39,4859.77,3695.32
ANESTHESIA,01782,QZ,N/A,1877.86,1502.29
ANESTHESIA,01782,OTHER,37,4252.18,3296.22
ANESTHESIA,01810,TOTAL,257500,25621603.23,20070666.22
ANESTHESIA,01810,AA,73001,10094812.13,7917050.55
ANESTHESIA,01810,AD,890,77086.19,60201.92
ANESTHESIA,01810,QK,64398,4471576.54,3497928
ANESTHESIA,01810,QZ,41100,5583728.79,4365701.08
ANESTHESIA,01810,OTHER,78111,5394399.58,4229784.67
ANESTHESIA,01820,TOTAL,16046,1682093.73,1309417.69
ANESTHESIA,01820,AA,4229,617245.04,480809.95
ANESTHESIA,01820,AD,66,5654.04,4493.72
ANESTHESIA,01820,QK,3759,278252.41,216918.79
ANESTHESIA,01820,QZ,2890,402437.25,312052.52
ANESTHESIA,01820,OTHER,5102,378504.99,295142.71
ANESTHESIA,01829,TOTAL,212,31426.29,24707.52
ANESTHESIA,01829,AA,79,15836.4,12431.13
ANESTHESIA,01829,AD,N/A,222.71,178.17
ANESTHESIA,01829,QK,51,5156.13,3961.24
ANESTHESIA,01829,QZ,22,4322.7,3458.16
ANESTHESIA,01829,OTHER,60,5888.35,4678.82
ANESTHESIA,01830,TOTAL,102329,14501197.93,11375036.79
ANESTHESIA,01830,AA,28456,5713651.08,4486699.03
ANESTHESIA,01830,AD,419,36541.27,28872.98
ANESTHESIA,01830,QK,25930,2625244.67,2054946.7
ANESTHESIA,01830,QZ,15221,2919914.14,2287077.83
ANESTHESIA,01830,OTHER,32303,3205846.77,2517440.25
ANESTHESIA,01832,TOTAL,249,63840.39,50522.51
ANESTHESIA,01832,AA,63,22887.3,17931.5
ANESTHESIA,01832,AD,N/A,81.2,64.96
ANESTHESIA,01832,QK,68,13035.71,10428.56
ANESTHESIA,01832,QZ,41,13523.13,10769.69
ANESTHESIA,01832,OTHER,77,14313.05,11327.8
ANESTHESIA,01840,TOTAL,6568,1278199.15,1010293.86
ANESTHESIA,01840,AA,1983,565065.94,446502.52
ANESTHESIA,01840,AD,31,2563.61,2011.83
ANESTHESIA,01840,QK,1633,232237.45,183215.38
ANESTHESIA,01840,QZ,608,163822.22,130051.19
ANESTHESIA,01840,OTHER,2313,314509.93,248512.94
ANESTHESIA,01842,TOTAL,781,168795.4,133859.9
ANESTHESIA,01842,AA,277,81421.93,64851.89
ANESTHESIA,01842,AD,N/A,85.48,61.94
ANESTHESIA,01842,QK,154,23898.53,18768.39
ANESTHESIA,01842,QZ,88,27335.02,21608.81
ANESTHESIA,01842,OTHER,262,36054.44,28568.87
ANESTHESIA,01844,TOTAL,198811,40692873.52,32176643.2
ANESTHESIA,01844,AA,53720,16090084.42,12737379.13
ANESTHESIA,01844,AD,973,89809.84,70738.35
ANESTHESIA,01844,QK,56399,8431623,6646864.69
ANESTHESIA,01844,QZ,21635,6263801.61,4948327.77
ANESTHESIA,01844,OTHER,66084,9817554.65,7773333.26
ANESTHESIA,01850,TOTAL,559,84332.53,66495.61
ANESTHESIA,01850,AA,203,43353.91,33984.76
ANESTHESIA,01850,AD,N/A,333.04,266.42
ANESTHESIA,01850,QK,97,9773.75,7753.89
ANESTHESIA,01850,QZ,89,12791.45,10110.33
ANESTHESIA,01850,OTHER,170,18080.38,14380.21
ANESTHESIA,01852,TOTAL,N/A,3250.65,2600.52
ANESTHESIA,01852,AA,N/A,833.77,667.01
ANESTHESIA,01852,QK,N/A,942.57,754.06
ANESTHESIA,01852,QZ,N/A,427.19,341.75
ANESTHESIA,01852,OTHER,N/A,1047.12,837.7
ANESTHESIA,01860,TOTAL,83,9572.18,7407.58
ANESTHESIA,01860,AA,21,3160.9,2440.12
ANESTHESIA,01860,AD,N/A,60.93,48.74
