CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3054,,,,,
PATH/LAB,83835,GLOBL,28170,674432.8,672866.04
PATH/LAB,83840,TOTAL,1401734,32090951.03,31908202.49
PATH/LAB,83840,GLOBL,1401734,32090951.03,31908202.49
PATH/LAB,83857,TOTAL,N/A,15.21,15.21
PATH/LAB,83857,GLOBL,N/A,15.21,15.21
PATH/LAB,83858,TOTAL,21,440.79,440.79
PATH/LAB,83858,GLOBL,21,440.79,440.79
PATH/LAB,83861,TOTAL,75076,1756620.23,1750903.6
PATH/LAB,83861,GLOBL,75076,1756620.23,1750903.6
PATH/LAB,83864,TOTAL,17,467.75,444.67
PATH/LAB,83864,GLOBL,17,467.75,444.67
PATH/LAB,83866,TOTAL,N/A,41.88,41.88
PATH/LAB,83866,GLOBL,N/A,41.88,41.88
PATH/LAB,83872,TOTAL,6615,54779.3,54734.95
PATH/LAB,83872,GLOBL,6615,54779.3,54734.95
PATH/LAB,83873,TOTAL,288,6947.91,6879.62
PATH/LAB,83873,GLOBL,288,6947.91,6879.62
PATH/LAB,83874,TOTAL,61204,1110527.66,1103915.6
PATH/LAB,83874,26,N/A,0,0
PATH/LAB,83874,GLOBL,61204,1110527.66,1103915.6
PATH/LAB,83876,TOTAL,162793,7822146.62,7820704.92
PATH/LAB,83876,GLOBL,162793,7822146.62,7820704.92
PATH/LAB,83880,TOTAL,1016359,48233677.1,48125674.72
PATH/LAB,83880,26,N/A,0,0
PATH/LAB,83880,GLOBL,1016359,48233677.1,48125674.72
PATH/LAB,83883,TOTAL,403731,7522833.12,7505223.64
PATH/LAB,83883,GLOBL,403731,7522833.12,7505223.64
PATH/LAB,83885,TOTAL,822,26465.84,26445.54
PATH/LAB,83885,GLOBL,822,26465.84,26445.54
PATH/LAB,83887,TOTAL,26853,894576.36,886069.44
PATH/LAB,83887,GLOBL,26853,894576.36,886069.44
PATH/LAB,83890,TOTAL,61755,347919.19,347408.34
PATH/LAB,83890,26,N/A,0,0
PATH/LAB,83890,GLOBL,61755,347919.19,347408.34
PATH/LAB,83891,TOTAL,515529,2845632.56,2843147.69
PATH/LAB,83891,26,N/A,0,0
PATH/LAB,83891,GLOBL,515529,2845632.56,2843147.69
PATH/LAB,83892,TOTAL,300140,1684263.56,1683072.21
PATH/LAB,83892,GLOBL,300140,1684263.56,1683072.21
PATH/LAB,83893,TOTAL,72060,406000.7,405990.69
PATH/LAB,83893,GLOBL,72060,406000.7,405990.69
PATH/LAB,83894,TOTAL,78167,437674.25,437161.58
PATH/LAB,83894,26,N/A,0,0
PATH/LAB,83894,GLOBL,78167,437674.25,437161.58
PATH/LAB,83896,TOTAL,2748954,15355663.86,15348035.4
PATH/LAB,83896,26,N/A,0,0
PATH/LAB,83896,GLOBL,2748954,15355663.86,15348035.4
PATH/LAB,83897,TOTAL,2128,12072.25,12066.57
PATH/LAB,83897,GLOBL,2128,12072.25,12066.57
PATH/LAB,83898,TOTAL,2308199,34990797.36,34847883.96
PATH/LAB,83898,26,N/A,0,0
PATH/LAB,83898,GLOBL,2308199,34990797.36,34847883.96
PATH/LAB,83900,TOTAL,195549,8739910.73,8734034.89
PATH/LAB,83900,26,N/A,0,0
PATH/LAB,83900,GLOBL,195549,8739910.73,8734034.89
PATH/LAB,83901,TOTAL,1405004.4,31743793.8,31731553.49
PATH/LAB,83901,GLOBL,1405004.4,31743793.8,31731553.49
PATH/LAB,83902,TOTAL,73765,1161502.83,1159394.82
PATH/LAB,83902,GLOBL,73765,1161502.83,1159394.82
PATH/LAB,83903,TOTAL,424977,9921356.83,9919547.61
PATH/LAB,83903,GLOBL,424977,9921356.83,9919547.61
PATH/LAB,83904,TOTAL,2387191,42566014.7,42435561.08
PATH/LAB,83904,GLOBL,2387191,42566014.7,42435561.08
PATH/LAB,83905,TOTAL,720,17091.52,17091.52
PATH/LAB,83905,GLOBL,720,17091.52,17091.52
PATH/LAB,83906,TOTAL,24,568.47,568.47
PATH/LAB,83906,GLOBL,24,568.47,568.47
PATH/LAB,83907,TOTAL,79445,1469024.32,1466943.19
PATH/LAB,83907,GLOBL,79445,1469024.32,1466943.19
PATH/LAB,83908,TOTAL,498711,9187432.37,9185065.49
PATH/LAB,83908,GLOBL,498711,9187432.37,9185065.49
PATH/LAB,83909,TOTAL,1671344,23895288.23,23756052.04
PATH/LAB,83909,26,N/A,0,0
PATH/LAB,83909,GLOBL,1671344,23895288.23,23756052.04
PATH/LAB,83912,TOTAL,525521.1,4236850.03,3808878.62
PATH/LAB,83912,26,102412,1918066.3,1492105.77
PATH/LAB,83912,GLOBL,423109.1,2318783.73,2316772.85
PATH/LAB,83913,TOTAL,16490,298779.46,297997.37
PATH/LAB,83913,GLOBL,16490,298779.46,297997.37
PATH/LAB,83914,TOTAL,4361214,101167777.7,101152996.68
PATH/LAB,83914,26,N/A,0,0
PATH/LAB,83914,GLOBL,4361214,101167777.7,101152996.68
PATH/LAB,83915,TOTAL,4344,68574.55,68412.27
PATH/LAB,83915,GLOBL,4344,68574.55,68412.27
PATH/LAB,83916,TOTAL,1298,36512.98,35801.41
PATH/LAB,83916,GLOBL,1298,36512.98,35801.41
PATH/LAB,83918,TOTAL,3957,91126,90988.8
PATH/LAB,83918,GLOBL,3957,91126,90988.8
PATH/LAB,83919,TOTAL,108,2502.84,2438.96
PATH/LAB,83919,GLOBL,108,2502.84,2438.96
PATH/LAB,83921,TOTAL,293870,6844446.17,6839451.13
PATH/LAB,83921,26,N/A,0,0
PATH/LAB,83921,GLOBL,293870,6844446.17,6839451.13
PATH/LAB,83925,TOTAL,4731634,130004492.3,129445329.03
PATH/LAB,83925,GLOBL,4731634,130004492.3,129445329.03
PATH/LAB,83930,TOTAL,29551,265779.9,265416.81
PATH/LAB,83930,26,N/A,0,0
PATH/LAB,83930,GLOBL,29551,265779.9,265416.81
PATH/LAB,83935,TOTAL,30059,280595.13,279972.8
PATH/LAB,83935,26,N/A,0,0
PATH/LAB,83935,GLOBL,30059,280595.13,279972.8
PATH/LAB,83937,TOTAL,12631,375000.94,374540.14
PATH/LAB,83937,GLOBL,12631,375000.94,374540.14
PATH/LAB,83945,TOTAL,43019,779856.52,778058.9
PATH/LAB,83945,GLOBL,43019,779856.52,778058.9
PATH/LAB,83950,TOTAL,646,58884.83,58676.19
PATH/LAB,83950,GLOBL,646,58884.83,58676.19
PATH/LAB,83951,TOTAL,330,29907.74,29907.74
PATH/LAB,83951,GLOBL,330,29907.74,29907.74
PATH/LAB,83970,TOTAL,1203412,70302662.38,70092633.32
PATH/LAB,83970,26,N/A,0,0
PATH/LAB,83970,GLOBL,1203412,70302662.38,70092633.32
PATH/LAB,83986,TOTAL,1154699,5494279.97,5465387.59
PATH/LAB,83986,26,N/A,0,0
PATH/LAB,83986,GLOBL,1154699,5494279.97,5465387.59
PATH/LAB,83992,TOTAL,685471,14022304.76,13953550.19
PATH/LAB,83992,GLOBL,685471,14022304.76,13953550.19
PATH/LAB,83993,TOTAL,3624,100715.78,100274.11
PATH/LAB,83993,GLOBL,3624,100715.78,100274.11
PATH/LAB,84022,TOTAL,909,19859.19,19859.19
PATH/LAB,84022,GLOBL,909,19859.19,19859.19
PATH/LAB,84030,TOTAL,392,3051.97,3051.97
PATH/LAB,84030,GLOBL,392,3051.97,3051.97
PATH/LAB,84035,TOTAL,N/A,10.38,10.38
PATH/LAB,84035,GLOBL,N/A,10.38,10.38
PATH/LAB,84060,TOTAL,1409,14363.06,14363.06
PATH/LAB,84060,GLOBL,1409,14363.06,14363.06
PATH/LAB,84066,TOTAL,11138,152194.06,151666.19
PATH/LAB,84066,GLOBL,11138,152194.06,151666.19
PATH/LAB,84075,TOTAL,560759,1017742.34,1013638.83
PATH/LAB,84075,26,N/A,0,0
PATH/LAB,84075,GLOBL,560759,1017742.34,1013638.83
PATH/LAB,84078,TOTAL,1059,10778.57,10483.47
PATH/LAB,84078,GLOBL,1059,10778.57,10483.47
PATH/LAB,84080,TOTAL,32464,662995.43,661330.33
PATH/LAB,84080,GLOBL,32464,662995.43,661330.33
PATH/LAB,84081,TOTAL,14,327.6,327.6
PATH/LAB,84081,GLOBL,14,327.6,327.6
PATH/LAB,84085,TOTAL,N/A,9.49,9.49
PATH/LAB,84085,GLOBL,N/A,9.49,9.49
PATH/LAB,84087,TOTAL,45,657.9,629.39
PATH/LAB,84087,GLOBL,45,657.9,629.39
PATH/LAB,84100,TOTAL,1716926,5280556.43,5264203.06
PATH/LAB,84100,26,N/A,0,0
PATH/LAB,84100,GLOBL,1716926,5280556.43,5264203.06
PATH/LAB,84105,TOTAL,44990,328273.7,327609.08
PATH/LAB,84105,GLOBL,44990,328273.7,327609.08
PATH/LAB,84106,TOTAL,N/A,36.36,36.36
PATH/LAB,84106,GLOBL,N/A,36.36,36.36
PATH/LAB,84110,TOTAL,1684,20058.61,19950.49
PATH/LAB,84110,GLOBL,1684,20058.61,19950.49
PATH/LAB,84112,TOTAL,N/A,796.14,796.14
PATH/LAB,84112,GLOBL,N/A,796.14,796.14
PATH/LAB,84119,TOTAL,N/A,85.4,85.4
PATH/LAB,84119,GLOBL,N/A,85.4,85.4
PATH/LAB,84120,TOTAL,1610,33464.44,33352.21
PATH/LAB,84120,GLOBL,1610,33464.44,33352.21
PATH/LAB,84126,TOTAL,1460,52676.57,51641.58
PATH/LAB,84126,GLOBL,1460,52676.57,51641.58
PATH/LAB,84127,TOTAL,N/A,33,33
PATH/LAB,84127,GLOBL,N/A,33,33
PATH/LAB,84132,TOTAL,815826,2869915.79,2860017.68
PATH/LAB,84132,26,N/A,0,0
PATH/LAB,84132,GLOBL,815826,2869915.79,2860017.68
PATH/LAB,84133,TOTAL,49488,300931.26,300289.18
PATH/LAB,84133,26,N/A,0,0
PATH/LAB,84133,GLOBL,49488,300931.26,300289.18
PATH/LAB,84134,TOTAL,270619,4036633.94,4033499.26
PATH/LAB,84134,26,N/A,0,0
PATH/LAB,84134,GLOBL,270619,4036633.94,4033499.26
PATH/LAB,84135,TOTAL,1027,24805.14,24674.89
PATH/LAB,84135,GLOBL,1027,24805.14,24674.89
PATH/LAB,84138,TOTAL,842,22555.05,22442.86
PATH/LAB,84138,GLOBL,842,22555.05,22442.86
PATH/LAB,84140,TOTAL,12699,368185.86,367322.75
PATH/LAB,84140,GLOBL,12699,368185.86,367322.75
PATH/LAB,84143,TOTAL,599,18838.3,18765.21
PATH/LAB,84143,GLOBL,599,18838.3,18765.21
PATH/LAB,84144,TOTAL,91166,2658355.04,2648853.88
PATH/LAB,84144,GLOBL,91166,2658355.04,2648853.88
PATH/LAB,84145,TOTAL,578,21847.2,21761.73
PATH/LAB,84145,GLOBL,578,21847.2,21761.73
PATH/LAB,84146,TOTAL,152827,4186545.15,4169038.19
PATH/LAB,84146,26,N/A,0,0
PATH/LAB,84146,GLOBL,152827,4186545.15,4169038.19
PATH/LAB,84150,TOTAL,193,5280.51,5256.41
PATH/LAB,84150,GLOBL,193,5280.51,5256.41
PATH/LAB,84152,TOTAL,17186,446836.05,444259.52
PATH/LAB,84152,26,N/A,0,0
PATH/LAB,84152,GLOBL,17186,446836.05,444259.52
PATH/LAB,84153,TOTAL,3496716,90983791.35,90690398.75
PATH/LAB,84153,26,N/A,0,0
PATH/LAB,84153,TC,N/A,0,0
PATH/LAB,84153,GLOBL,3496716,90983791.35,90690398.75
PATH/LAB,84154,TOTAL,292704,7619060.08,7600902.43
PATH/LAB,84154,GLOBL,292704,7619060.08,7600902.43
PATH/LAB,84155,TOTAL,597924,1778064.9,1774891.44
PATH/LAB,84155,26,N/A,0,0
PATH/LAB,84155,GLOBL,597924,1778064.9,1774891.44
PATH/LAB,84156,TOTAL,706446,3658529.2,3646878.23
PATH/LAB,84156,26,N/A,0,0
PATH/LAB,84156,GLOBL,706446,3658529.2,3646878.23
PATH/LAB,84157,TOTAL,6249,32421.46,32183.87
PATH/LAB,84157,26,N/A,0,0
PATH/LAB,84157,GLOBL,6249,32421.46,32183.87
PATH/LAB,84160,TOTAL,7276,52135.49,52019.48
PATH/LAB,84160,GLOBL,7276,52135.49,52019.48
PATH/LAB,84163,TOTAL,1655,33632,33588.6
PATH/LAB,84163,GLOBL,1655,33632,33588.6
PATH/LAB,84165,TOTAL,973851,16368356.35,14621612.2
PATH/LAB,84165,26,391742,7545895.74,5819246.52
PATH/LAB,84165,TC,N/A,0,0
PATH/LAB,84165,GLOBL,582109,8822460.61,8802365.68
PATH/LAB,84166,TOTAL,190656,4286388.15,3917235.66
PATH/LAB,84166,26,85131,1638263.25,1275818.6
PATH/LAB,84166,TC,N/A,0,0
PATH/LAB,84166,GLOBL,105525,2648124.9,2641417.06
PATH/LAB,84181,TOTAL,4661,109436.94,106663.34
PATH/LAB,84181,26,584,11745.69,9052.51
PATH/LAB,84181,GLOBL,4077,97691.25,97610.83
PATH/LAB,84182,TOTAL,6624,151856.77,142774.34
PATH/LAB,84182,26,1973,36058.52,27542.31
PATH/LAB,84182,GLOBL,4651,115798.25,115232.03
PATH/LAB,84202,TOTAL,720,14376.03,14342.73
PATH/LAB,84202,GLOBL,720,14376.03,14342.73
PATH/LAB,84203,TOTAL,48,585.6,585.6
PATH/LAB,84203,GLOBL,48,585.6,585.6
PATH/LAB,84206,TOTAL,2266,56736.55,56632.12
PATH/LAB,84206,GLOBL,2266,56736.55,56632.12
PATH/LAB,84207,TOTAL,40438,1565176.44,1562274.38
PATH/LAB,84207,GLOBL,40438,1565176.44,1562274.38
PATH/LAB,84210,TOTAL,4302,66105.19,65630.37
PATH/LAB,84210,GLOBL,4302,66105.19,65630.37
PATH/LAB,84220,TOTAL,130,1733.87,1691.79
PATH/LAB,84220,GLOBL,130,1733.87,1691.79
PATH/LAB,84228,TOTAL,N/A,65.92,65.92
PATH/LAB,84228,GLOBL,N/A,65.92,65.92
PATH/LAB,84233,TOTAL,236,16627.04,16443.73
PATH/LAB,84233,GLOBL,236,16627.04,16443.73
PATH/LAB,84234,TOTAL,336,22256.91,22145.6
PATH/LAB,84234,GLOBL,336,22256.91,22145.6
PATH/LAB,84235,TOTAL,534,31934.85,31919.46
PATH/LAB,84235,GLOBL,534,31934.85,31919.46
PATH/LAB,84238,TOTAL,20337,1048496.62,1046990.78
PATH/LAB,84238,GLOBL,20337,1048496.62,1046990.78
PATH/LAB,84244,TOTAL,27870,862698.77,861110.7
PATH/LAB,84244,GLOBL,27870,862698.77,861110.7
PATH/LAB,84252,TOTAL,10998,311922.64,311547.16
PATH/LAB,84252,GLOBL,10998,311922.64,311547.16
PATH/LAB,84255,TOTAL,5697,201771.79,201516.8
PATH/LAB,84255,GLOBL,5697,201771.79,201516.8
PATH/LAB,84260,TOTAL,13862,546484.44,545294.76
PATH/LAB,84260,GLOBL,13862,546484.44,545294.76
PATH/LAB,84270,TOTAL,157556,4558887.65,4540227.82
PATH/LAB,84270,26,N/A,0,0
PATH/LAB,84270,GLOBL,157556,4558887.65,4540227.82
PATH/LAB,84275,TOTAL,141,2682.7,2682.7
PATH/LAB,84275,GLOBL,141,2682.7,2682.7
PATH/LAB,84285,TOTAL,N/A,230.8,230.8
PATH/LAB,84285,GLOBL,N/A,230.8,230.8
PATH/LAB,84295,TOTAL,506190,1263012.45,1259313.65
PATH/LAB,84295,26,N/A,0,0
PATH/LAB,84295,GLOBL,506190,1263012.45,1259313.65
PATH/LAB,84300,TOTAL,83881,568227.26,566892.31
PATH/LAB,84300,26,N/A,0,0
PATH/LAB,84300,GLOBL,83881,568227.26,566892.31
PATH/LAB,84302,TOTAL,985,6623.82,6611.75
PATH/LAB,84302,GLOBL,985,6623.82,6611.75
PATH/LAB,84305,TOTAL,43035,1123182.27,1119749.78
PATH/LAB,84305,GLOBL,43035,1123182.27,1119749.78
PATH/LAB,84307,TOTAL,254,6499.85,6477.2
PATH/LAB,84307,GLOBL,254,6499.85,6477.2
PATH/LAB,84311,TOTAL,989635,9796238.34,9731943.35
PATH/LAB,84311,GLOBL,989635,9796238.34,9731943.35
PATH/LAB,84315,TOTAL,14379,49604.66,48864.31
PATH/LAB,84315,GLOBL,14379,49604.66,48864.31
PATH/LAB,84375,TOTAL,780,21660.24,21546.8
PATH/LAB,84375,GLOBL,780,21660.24,21546.8
PATH/LAB,84376,TOTAL,322,2473.55,2473.55
PATH/LAB,84376,GLOBL,322,2473.55,2473.55
PATH/LAB,84377,TOTAL,58,442.41,442.41
PATH/LAB,84377,GLOBL,58,442.41,442.41
PATH/LAB,84378,TOTAL,76690,1220996.23,1220486.01
PATH/LAB,84378,GLOBL,76690,1220996.23,1220486.01
PATH/LAB,84392,TOTAL,35608,239601.93,239163.83
PATH/LAB,84392,GLOBL,35608,239601.93,239163.83
PATH/LAB,84402,TOTAL,364525,13082402.66,13043739.17
PATH/LAB,84402,26,N/A,0,0
PATH/LAB,84402,GLOBL,364525,13082402.66,13043739.17
PATH/LAB,84403,TOTAL,1175458.5,42585508.06,42408201.35
PATH/LAB,84403,26,N/A,0,0
PATH/LAB,84403,GLOBL,1175458.5,42585508.06,42408201.35
PATH/LAB,84425,TOTAL,48518,1418822.29,1415110.81
PATH/LAB,84425,GLOBL,48518,1418822.29,1415110.81
PATH/LAB,84430,TOTAL,422,6262.78,6254.37
PATH/LAB,84430,GLOBL,422,6262.78,6254.37
PATH/LAB,84431,TOTAL,24716,588194.45,588154.57
PATH/LAB,84431,GLOBL,24716,588194.45,588154.57
PATH/LAB,84432,TOTAL,84610,1902525.86,1897887
PATH/LAB,84432,GLOBL,84610,1902525.86,1897887
PATH/LAB,84436,TOTAL,1937271,18521304.3,18493806.2
PATH/LAB,84436,26,N/A,0,0
PATH/LAB,84436,GLOBL,1937271,18521304.3,18493806.2
PATH/LAB,84437,TOTAL,211,1931.51,1931.51
PATH/LAB,84437,GLOBL,211,1931.51,1931.51
PATH/LAB,84439,TOTAL,4455116,56565765.39,56414524.84
PATH/LAB,84439,26,N/A,0,0
PATH/LAB,84439,TC,N/A,0,0
PATH/LAB,84439,GLOBL,4455116,56565765.39,56414524.84
PATH/LAB,84442,TOTAL,16680,348929.71,348397.88
PATH/LAB,84442,GLOBL,16680,348929.71,348397.88
PATH/LAB,84443,TOTAL,15194600,360613627.14,360041369.41
PATH/LAB,84443,26,N/A,0,0
PATH/LAB,84443,TC,N/A,0,0
PATH/LAB,84443,GLOBL,15194600,360613627.14,360041369.41
PATH/LAB,84445,TOTAL,24389,1509308.73,1507517.25
PATH/LAB,84445,GLOBL,24389,1509308.73,1507517.25
PATH/LAB,84446,TOTAL,21246,425215.87,424362.32
PATH/LAB,84446,GLOBL,21246,425215.87,424362.32
PATH/LAB,84449,TOTAL,1314,31306.02,31285.01
PATH/LAB,84449,GLOBL,1314,31306.02,31285.01
PATH/LAB,84450,TOTAL,1956706,5725099.84,5703738.37
PATH/LAB,84450,26,N/A,0,0
PATH/LAB,84450,GLOBL,1956706,5725099.84,5703738.37
PATH/LAB,84460,TOTAL,2471987,8522943.14,8495870.3
PATH/LAB,84460,26,N/A,0,0
PATH/LAB,84460,GLOBL,2471987,8522943.14,8495870.3
PATH/LAB,84466,TOTAL,197015,3452011.43,3440986.82
PATH/LAB,84466,26,N/A,0,0
PATH/LAB,84466,GLOBL,197015,3452011.43,3440986.82
PATH/LAB,84478,TOTAL,499882,1615095.7,1612591.05
PATH/LAB,84478,26,N/A,0,0
PATH/LAB,84478,GLOBL,499882,1615095.7,1612591.05
PATH/LAB,84479,TOTAL,1015290,9092100.07,9077760.54
PATH/LAB,84479,26,N/A,0,0
PATH/LAB,84479,GLOBL,1015290,9092100.07,9077760.54
PATH/LAB,84480,TOTAL,950273,18854631.18,18827571.73
PATH/LAB,84480,26,N/A,0,0
PATH/LAB,84480,GLOBL,950273,18854631.18,18827571.73
PATH/LAB,84481,TOTAL,941155,21687415.6,21632288.59
PATH/LAB,84481,26,N/A,0,0
PATH/LAB,84481,GLOBL,941155,21687415.6,21632288.59
PATH/LAB,84482,TOTAL,34003,736047.66,734951.72
PATH/LAB,84482,GLOBL,34003,736047.66,734951.72
PATH/LAB,84484,TOTAL,172875,2358841.31,2348170.65
PATH/LAB,84484,26,N/A,0,0
PATH/LAB,84484,GLOBL,172875,2358841.31,2348170.65
PATH/LAB,84485,TOTAL,N/A,31.89,31.89
PATH/LAB,84485,GLOBL,N/A,31.89,31.89
PATH/LAB,84488,TOTAL,24,248.16,248.16
PATH/LAB,84488,GLOBL,24,248.16,248.16
PATH/LAB,84490,TOTAL,801,8624.6,8624.6
PATH/LAB,84490,GLOBL,801,8624.6,8624.6
PATH/LAB,84510,TOTAL,289,4203.71,4203.71
PATH/LAB,84510,GLOBL,289,4203.71,4203.71
PATH/LAB,84512,TOTAL,1912,20096.65,19914.9
PATH/LAB,84512,GLOBL,1912,20096.65,19914.9
PATH/LAB,84520,TOTAL,1266866,2784125.64,2775093.74
PATH/LAB,84520,26,N/A,0,0
PATH/LAB,84520,GLOBL,1266866,2784125.64,2775093.74
PATH/LAB,84525,TOTAL,630,3357.86,3357.86
PATH/LAB,84525,GLOBL,630,3357.86,3357.86
PATH/LAB,84540,TOTAL,31935,214291.78,214001.44
PATH/LAB,84540,26,N/A,0,0
PATH/LAB,84540,GLOBL,31935,214291.78,214001.44
PATH/LAB,84545,TOTAL,2371,20841.1,20688.82
PATH/LAB,84545,GLOBL,2371,20841.1,20688.82
PATH/LAB,84550,TOTAL,3392363,12979999.37,12949733.55
PATH/LAB,84550,26,N/A,0,0
PATH/LAB,84550,GLOBL,3392363,12979999.37,12949733.55
PATH/LAB,84560,TOTAL,50763,339344.9,338679.61
PATH/LAB,84560,GLOBL,50763,339344.9,338679.61
PATH/LAB,84577,TOTAL,79,1395.93,1395.93
PATH/LAB,84577,GLOBL,79,1395.93,1395.93
PATH/LAB,84578,TOTAL,12,50.61,50.61
PATH/LAB,84578,GLOBL,12,50.61,50.61
PATH/LAB,84580,TOTAL,N/A,26.29,26.29
PATH/LAB,84580,GLOBL,N/A,26.29,26.29
PATH/LAB,84583,TOTAL,51,359.2,359.2
PATH/LAB,84583,GLOBL,51,359.2,359.2
PATH/LAB,84585,TOTAL,13820,301292.55,300273.13
PATH/LAB,84585,GLOBL,13820,301292.55,300273.13
PATH/LAB,84586,TOTAL,1534,40677.39,40270.32
PATH/LAB,84586,GLOBL,1534,40677.39,40270.32
PATH/LAB,84588,TOTAL,1333,63086.07,62762.69
PATH/LAB,84588,GLOBL,1333,63086.07,62762.69
PATH/LAB,84590,TOTAL,25033,410549.09,409592.26
PATH/LAB,84590,GLOBL,25033,410549.09,409592.26
PATH/LAB,84591,TOTAL,5118,83638.4,83584.02
PATH/LAB,84591,GLOBL,5118,83638.4,83584.02
PATH/LAB,84597,TOTAL,3743,71807.53,71708.08
PATH/LAB,84597,GLOBL,3743,71807.53,71708.08
PATH/LAB,84600,TOTAL,3349,73218.74,72947.25
PATH/LAB,84600,GLOBL,3349,73218.74,72947.25
PATH/LAB,84620,TOTAL,166,2756.91,2756.91
PATH/LAB,84620,GLOBL,166,2756.91,2756.91
PATH/LAB,84630,TOTAL,39561,622679.08,621154.51
PATH/LAB,84630,GLOBL,39561,622679.08,621154.51
PATH/LAB,84681,TOTAL,109312,2973307.04,2961662.59
PATH/LAB,84681,26,N/A,0,0
PATH/LAB,84681,GLOBL,109312,2973307.04,2961662.59
PATH/LAB,84702,TOTAL,13524,249318.9,248641.93
PATH/LAB,84702,26,N/A,0,0
PATH/LAB,84702,GLOBL,13524,249318.9,248641.93
PATH/LAB,84703,TOTAL,19289,203231.66,201803.36
PATH/LAB,84703,26,N/A,0,0
PATH/LAB,84703,GLOBL,19289,203231.66,201803.36
PATH/LAB,84704,TOTAL,863,18289.98,18289.98
PATH/LAB,84704,GLOBL,863,18289.98,18289.98
PATH/LAB,84999,TOTAL,24858,65124846.36,64922981.78
PATH/LAB,84999,GLOBL,24858,65124846.36,64922981.78
PATH/LAB,85002,TOTAL,2263,13857.06,13789.68
PATH/LAB,85002,GLOBL,2263,13857.06,13789.68
PATH/LAB,85004,TOTAL,61681,536922.69,535903.61
PATH/LAB,85004,GLOBL,61681,536922.69,535903.61
PATH/LAB,85007,TOTAL,460630,2221145.8,2211340.37
PATH/LAB,85007,26,N/A,0,0
PATH/LAB,85007,TC,N/A,0,0
PATH/LAB,85007,GLOBL,460630,2221145.8,2211340.37
PATH/LAB,85008,TOTAL,8028,39078.08,38916.08
PATH/LAB,85008,26,N/A,0,0
PATH/LAB,85008,GLOBL,8028,39078.08,38916.08
PATH/LAB,85009,TOTAL,3742,19036.99,18979.72
PATH/LAB,85009,GLOBL,3742,19036.99,18979.72
PATH/LAB,85013,TOTAL,26381,88006.66,87532.77
PATH/LAB,85013,GLOBL,26381,88006.66,87532.77
PATH/LAB,85014,TOTAL,506359,1690109.73,1685800.79
PATH/LAB,85014,26,N/A,0,0
PATH/LAB,85014,GLOBL,506359,1690109.73,1685800.79
PATH/LAB,85018,TOTAL,814587,2715976.77,2704474.33
PATH/LAB,85018,26,N/A,0,0
PATH/LAB,85018,TC,N/A,0,0
PATH/LAB,85018,GLOBL,814587,2715976.77,2704474.33
PATH/LAB,85025,TOTAL,31210922.4,339956502.54,338756811.56
PATH/LAB,85025,26,N/A,0,0
PATH/LAB,85025,TC,N/A,0,0
PATH/LAB,85025,GLOBL,31210922.4,339956502.54,338756811.56
PATH/LAB,85027,TOTAL,3562038,32154941.66,32053193.39
PATH/LAB,85027,26,N/A,0,0
PATH/LAB,85027,GLOBL,3562038,32154941.66,32053193.39
PATH/LAB,85032,TOTAL,3645,22196.58,21868.36
PATH/LAB,85032,GLOBL,3645,22196.58,21868.36
PATH/LAB,85041,TOTAL,23552,98763.75,98532.59
PATH/LAB,85041,GLOBL,23552,98763.75,98532.59
PATH/LAB,85044,TOTAL,92830,562285.38,560763.24
PATH/LAB,85044,26,N/A,0,0
PATH/LAB,85044,GLOBL,92830,562285.38,560763.24
PATH/LAB,85045,TOTAL,378655,2145690.5,2141549.32
PATH/LAB,85045,26,N/A,0,0
PATH/LAB,85045,GLOBL,378655,2145690.5,2141549.32
PATH/LAB,85046,TOTAL,36736,287621.58,286455.95
PATH/LAB,85046,GLOBL,36736,287621.58,286455.95
PATH/LAB,85048,TOTAL,78463,281056.12,280084.45
PATH/LAB,85048,26,N/A,0,0
PATH/LAB,85048,GLOBL,78463,281056.12,280084.45
PATH/LAB,85049,TOTAL,48874,308637.58,308016.48
PATH/LAB,85049,26,N/A,0,0
PATH/LAB,85049,GLOBL,48874,308637.58,308016.48
PATH/LAB,85055,TOTAL,2289,85959.72,85414.54
PATH/LAB,85055,GLOBL,2289,85959.72,85414.54
PATH/LAB,85060,TOTAL,196089,4557716.68,3588430.13
PATH/LAB,85060,26,N/A,1,0.8
PATH/LAB,85060,GLOBL,196089,4557715.68,3588429.33
PATH/LAB,85097,TOTAL,151808,9355508.6,7409673.52
PATH/LAB,85097,26,N/A,0,0
PATH/LAB,85097,GLOBL,151808,9355508.6,7409673.52
PATH/LAB,85130,TOTAL,89,1488.74,1488.74
PATH/LAB,85130,GLOBL,89,1488.74,1488.74
PATH/LAB,85170,TOTAL,N/A,20.45,20.45
PATH/LAB,85170,GLOBL,N/A,20.45,20.45
PATH/LAB,85175,TOTAL,N/A,6.4,6.4
PATH/LAB,85175,GLOBL,N/A,6.4,6.4
PATH/LAB,85210,TOTAL,2743,28064.88,27863.35
PATH/LAB,85210,GLOBL,2743,28064.88,27863.35
PATH/LAB,85220,TOTAL,1495,36907.3,36775.64
PATH/LAB,85220,GLOBL,1495,36907.3,36775.64
PATH/LAB,85230,TOTAL,1333,33317.75,33135.05
