CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1378,,,,,
PROCEDURES/PROFESSIONAL SERVICES,G8518,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8518,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8519,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8519,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8524,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8524,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8525,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8525,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8526,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8526,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8527,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8527,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8529,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8529,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8530,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8530,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8531,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8531,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8532,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8532,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8533,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8533,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8535,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8535,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8536,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8536,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8537,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8537,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8539,TOTAL,N/A,0.01,0.01
PROCEDURES/PROFESSIONAL SERVICES,G8539,GLOBL,N/A,0.01,0.01
PROCEDURES/PROFESSIONAL SERVICES,G8540,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8540,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8541,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8541,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8542,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8542,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8543,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8543,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8544,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8544,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8545,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8545,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8546,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8546,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8547,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8547,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8548,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8548,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8549,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8549,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8550,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8550,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8551,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8551,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8552,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8552,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8553,TOTAL,N/A,0.02,0.02
PROCEDURES/PROFESSIONAL SERVICES,G8553,26,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8553,TC,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8553,GLOBL,N/A,0.02,0.02
PROCEDURES/PROFESSIONAL SERVICES,G8556,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8556,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8557,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8557,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8558,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8558,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8559,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8559,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8560,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8560,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8561,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8561,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8562,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8562,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8563,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8563,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8564,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8564,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8565,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8565,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8566,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8566,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8567,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8567,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8568,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8568,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8569,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8569,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8570,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8570,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8571,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8571,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8572,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8572,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8573,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8573,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8574,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8574,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8575,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8575,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8576,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8576,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8577,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8577,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8578,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8578,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8579,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8579,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8580,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8580,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8581,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8581,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8582,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8582,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8583,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8583,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8584,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8584,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8585,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8585,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8586,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8586,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8587,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8587,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8588,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8588,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8589,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8589,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8590,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8590,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8591,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8591,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8592,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8592,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8593,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8593,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8594,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8594,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8595,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8595,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8596,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8596,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8597,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8597,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8598,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8598,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8599,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8599,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8600,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8600,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8601,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8601,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8602,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8602,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8606,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8606,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8607,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8607,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8609,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8609,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8610,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8610,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8611,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8611,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8616,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8616,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8618,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8618,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8619,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8619,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8620,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8620,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8623,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8623,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8624,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8624,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8625,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8625,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8626,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8626,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8627,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8627,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8628,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8628,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8629,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8629,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8630,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8630,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8631,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8631,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8632,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8632,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8633,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8633,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8634,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8634,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8635,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8635,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8639,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8639,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8641,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8641,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8642,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8642,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8643,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8643,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8644,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8644,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8645,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8645,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8646,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8646,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8647,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8647,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8648,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8648,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8649,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8649,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8650,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8650,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8651,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8651,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8652,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8652,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8653,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8653,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8654,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8654,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8655,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8655,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8658,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8658,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8659,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8659,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8660,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8660,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8661,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8661,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8662,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8662,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8663,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8663,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8664,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8664,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8665,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8665,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8666,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8666,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8667,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8667,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8668,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8668,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8670,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8670,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8671,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8671,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8672,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8672,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8673,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8673,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8674,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8674,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8675,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8675,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8676,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8676,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8677,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8677,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8678,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8678,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8679,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8679,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8680,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8680,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8682,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8682,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8683,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8683,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8685,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8685,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8686,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8686,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8691,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8691,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8694,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8694,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8695,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8695,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8696,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8696,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8697,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8697,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8698,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8698,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8699,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8699,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8700,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8700,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8701,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8701,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8702,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8702,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8703,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8703,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8704,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8704,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8705,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8705,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8706,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8706,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8707,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8707,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8708,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8708,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8709,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8709,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8710,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8710,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8711,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8711,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8712,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8712,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8713,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8713,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8714,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8714,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8715,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8715,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8716,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8716,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8717,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8717,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8718,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8718,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8720,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8720,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8721,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8721,26,N/A,0,0
