CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3394 ,,,,,,
PATH/LAB,82595,TOTAL,11692,101079.37,98536.320000000007,
PATH/LAB,82600,GLOBL,41,1082.4000000000001,1060.67,
PATH/LAB,82600,TOTAL,41,1082.4000000000001,1060.67,
PATH/LAB,82607,26,N/A,0,0,
PATH/LAB,82607,GLOBL,3929138,80533208.769999996,78752972.909999996,
PATH/LAB,82607,TOTAL,3929138,80533208.769999996,78752972.909999996,
PATH/LAB,82608,GLOBL,4742,92289.03,90277.36,
PATH/LAB,82608,TOTAL,4742,92289.03,90277.36,
PATH/LAB,82610,GLOBL,265903,4901202.34,4798843.67,
PATH/LAB,82610,TOTAL,265903,4901202.34,4798843.67,
PATH/LAB,82615,GLOBL,17501,194434.45,190584.25,
PATH/LAB,82615,TOTAL,17501,194434.45,190584.25,
PATH/LAB,82626,GLOBL,32205,1093027.1499999999,1068564.06,
PATH/LAB,82626,TOTAL,32205,1093027.1499999999,1068564.06,
PATH/LAB,82627,26,N/A,0,0,
PATH/LAB,82627,GLOBL,145905,4408140.99,4309375.4000000004,
PATH/LAB,82627,TOTAL,145905,4408140.99,4309375.4000000004,
PATH/LAB,82633,GLOBL,63,2637.94,2551.4699999999998,
PATH/LAB,82633,TOTAL,63,2637.94,2551.4699999999998,
PATH/LAB,82634,GLOBL,977,38908.58,38067.19,
PATH/LAB,82634,TOTAL,977,38908.58,38067.19,
PATH/LAB,82638,GLOBL,22,363.24,356.02,
PATH/LAB,82638,TOTAL,22,363.24,356.02,
PATH/LAB,82646,GLOBL,N/A,0,0,
PATH/LAB,82646,TOTAL,N/A,0,0,
PATH/LAB,82649,GLOBL,N/A,0,0,
PATH/LAB,82649,TOTAL,N/A,0,0,
PATH/LAB,82651,GLOBL,N/A,0,0,
PATH/LAB,82651,TOTAL,N/A,0,0,
PATH/LAB,82652,GLOBL,192250,9592656.3100000005,9388431.8300000001,
PATH/LAB,82652,TOTAL,192250,9592656.3100000005,9388431.8300000001,
PATH/LAB,82656,GLOBL,15209,218733.3,214125.31,
PATH/LAB,82656,TOTAL,15209,218733.3,214125.31,
PATH/LAB,82657,GLOBL,2451,59515.69,57893.41,
PATH/LAB,82657,TOTAL,2451,59515.69,57893.41,
PATH/LAB,82658,GLOBL,N/A,185.06,181.37,
PATH/LAB,82658,TOTAL,N/A,185.06,181.37,
PATH/LAB,82664,GLOBL,109633,4573911.3,4481023.74,
PATH/LAB,82664,TOTAL,109633,4573911.3,4481023.74,
PATH/LAB,82668,26,N/A,0,0,
PATH/LAB,82668,GLOBL,77229,1966085.3,1923763.33,
PATH/LAB,82668,TOTAL,77229,1966085.3,1923763.33,
PATH/LAB,82670,26,N/A,0,0,
PATH/LAB,82670,GLOBL,249620,9342731.6799999997,9119991.1099999994,
PATH/LAB,82670,TOTAL,249620,9342731.6799999997,9119991.1099999994,
PATH/LAB,82671,GLOBL,4156,181744.62,177398.54,
PATH/LAB,82671,TOTAL,4156,181744.62,177398.54,
PATH/LAB,82672,GLOBL,24013,702339.56,686851.16,
PATH/LAB,82672,TOTAL,24013,702339.56,686851.16,
PATH/LAB,82677,GLOBL,10335,334784.95,327453.73,
PATH/LAB,82677,TOTAL,10335,334784.95,327453.73,
PATH/LAB,82679,GLOBL,20206,674746.13,660130.75,
PATH/LAB,82679,TOTAL,20206,674746.13,660130.75,
PATH/LAB,82693,GLOBL,5694,109278.32,106824.53,
PATH/LAB,82693,TOTAL,5694,109278.32,106824.53,
PATH/LAB,82696,GLOBL,966,28216.63,27618.93,
PATH/LAB,82696,TOTAL,966,28216.63,27618.93,
PATH/LAB,82705,GLOBL,16319,107603.43,105290.36,
PATH/LAB,82705,TOTAL,16319,107603.43,105290.36,
PATH/LAB,82710,GLOBL,1955,44396.14,43274.34,
PATH/LAB,82710,TOTAL,1955,44396.14,43274.34,
PATH/LAB,82715,GLOBL,19243,450541.52,440832.38,
PATH/LAB,82715,TOTAL,19243,450541.52,440832.38,
PATH/LAB,82725,GLOBL,123830,2242533.7999999998,2197291.6800000002,
PATH/LAB,82725,TOTAL,123830,2242533.7999999998,2197291.6800000002,
PATH/LAB,82726,GLOBL,2335,57234.400000000001,56048.12,
PATH/LAB,82726,TOTAL,2335,57234.400000000001,56048.12,
PATH/LAB,82728,26,N/A,0,0,
PATH/LAB,82728,GLOBL,2537002.1,46888128.640000001,45832024.420000002,
PATH/LAB,82728,TOTAL,2537002.1,46888128.640000001,45832024.420000002,
PATH/LAB,82731,GLOBL,116,9415.57,9227.58,
PATH/LAB,82731,TOTAL,116,9415.57,9227.58,
PATH/LAB,82735,GLOBL,88,2141.7399999999998,2099.27,
PATH/LAB,82735,TOTAL,88,2141.7399999999998,2099.27,
PATH/LAB,82746,26,N/A,0,0,
PATH/LAB,82746,GLOBL,2176477,43192694.43,42255345.439999998,
PATH/LAB,82746,TOTAL,2176477,43192694.43,42255345.439999998,
PATH/LAB,82747,26,N/A,0,0,
PATH/LAB,82747,GLOBL,87659,1924861.38,1884240.57,
PATH/LAB,82747,TOTAL,87659,1924861.38,1884240.57,
PATH/LAB,82757,GLOBL,N/A,141.6,115.65,
PATH/LAB,82757,TOTAL,N/A,141.6,115.65,
PATH/LAB,82759,GLOBL,N/A,29.24,28.66,
PATH/LAB,82759,TOTAL,N/A,29.24,28.66,
PATH/LAB,82760,GLOBL,21,312.01,305.85000000000002,
PATH/LAB,82760,TOTAL,21,312.01,305.85000000000002,
PATH/LAB,82775,GLOBL,55,1576.85,1545.5,
PATH/LAB,82775,TOTAL,55,1576.85,1545.5,
PATH/LAB,82777,GLOBL,59417,1768684.81,1725557.52,
PATH/LAB,82777,TOTAL,59417,1768684.81,1725557.52,
PATH/LAB,82784,26,N/A,0,0,
PATH/LAB,82784,TC,N/A,0,0,
PATH/LAB,82784,GLOBL,1531655,18429896.98,18008048.32,
PATH/LAB,82784,TOTAL,1531655,18429896.98,18008048.32,
PATH/LAB,82785,26,N/A,0,0,
PATH/LAB,82785,GLOBL,120956,2651364.2999999998,2592362.33,
PATH/LAB,82785,TOTAL,120956,2651364.2999999998,2592362.33,
PATH/LAB,82787,26,N/A,0,0,
PATH/LAB,82787,TC,N/A,0,0,
PATH/LAB,82787,GLOBL,86800,807245.21,788721.15,
PATH/LAB,82787,TOTAL,86800,807245.21,788721.15,
PATH/LAB,82800,GLOBL,792,8635.43,8405.17,
PATH/LAB,82800,TOTAL,792,8635.43,8405.17,
PATH/LAB,82803,26,N/A,0,0,
PATH/LAB,82803,GLOBL,17718,455496.23,439607.68,
PATH/LAB,82803,TOTAL,17718,455496.23,439607.68,
PATH/LAB,82805,26,N/A,0,0,
PATH/LAB,82805,GLOBL,10578,401110.55,388269.13,
PATH/LAB,82805,TOTAL,10578,401110.55,388269.13,
PATH/LAB,82810,26,N/A,0,0,
PATH/LAB,82810,GLOBL,261,3081.03,3004.81,
PATH/LAB,82810,TOTAL,261,3081.03,3004.81,
PATH/LAB,82820,GLOBL,670,8979.76,8776.6,
PATH/LAB,82820,TOTAL,670,8979.76,8776.6,
PATH/LAB,82930,GLOBL,N/A,51.87,50.82,
PATH/LAB,82930,TOTAL,N/A,51.87,50.82,
PATH/LAB,82938,GLOBL,19,457.52,448.4,
PATH/LAB,82938,TOTAL,19,457.52,448.4,
PATH/LAB,82941,GLOBL,7838,187133.19,182771.84,
PATH/LAB,82941,TOTAL,7838,187133.19,182771.84,
PATH/LAB,82943,GLOBL,738,13608.1,13181.78,
PATH/LAB,82943,TOTAL,738,13608.1,13181.78,
PATH/LAB,82945,26,N/A,0,0,
PATH/LAB,82945,GLOBL,65414,334019.84000000003,326847.45,
PATH/LAB,82945,TOTAL,65414,334019.84000000003,326847.45,
PATH/LAB,82946,GLOBL,498,8665.83,8458.2800000000007,
PATH/LAB,82946,TOTAL,498,8665.83,8458.2800000000007,
PATH/LAB,82947,26,N/A,0,0,
PATH/LAB,82947,TC,N/A,0,0,
PATH/LAB,82947,GLOBL,1825617.1,7368786.9100000001,7185660.1500000004,
PATH/LAB,82947,TOTAL,1825617.1,7368786.9100000001,7185660.1500000004,
PATH/LAB,82948,26,N/A,0,0,
PATH/LAB,82948,TC,N/A,0,0,
PATH/LAB,82948,GLOBL,175495.1,750474.12,727849.22,
PATH/LAB,82948,TOTAL,175495.1,750474.12,727849.22,
PATH/LAB,82950,GLOBL,36790,236273.11,230875.16,
PATH/LAB,82950,TOTAL,36790,236273.11,230875.16,
PATH/LAB,82951,26,N/A,0,0,
PATH/LAB,82951,GLOBL,17153,280882.62,274203.25,
PATH/LAB,82951,TOTAL,17153,280882.62,274203.25,
PATH/LAB,82952,GLOBL,9935,48319.44,47128.33,
PATH/LAB,82952,TOTAL,9935,48319.44,47128.33,
PATH/LAB,82955,GLOBL,15030,162716.63,158890.94,
PATH/LAB,82955,TOTAL,15030,162716.63,158890.94,
PATH/LAB,82960,26,N/A,0,0,
PATH/LAB,82960,GLOBL,574,4716.8,4597.93,
PATH/LAB,82960,TOTAL,574,4716.8,4597.93,
PATH/LAB,82962,26,N/A,0,0,
PATH/LAB,82962,GLOBL,2013949.1,6286649.9699999997,6126346.7599999998,
PATH/LAB,82962,TOTAL,2013949.1,6286649.9699999997,6126346.7599999998,
PATH/LAB,82963,GLOBL,45,1307.32,1281.3800000000001,
PATH/LAB,82963,TOTAL,45,1307.32,1281.3800000000001,
PATH/LAB,82965,GLOBL,175,1841,1804.25,
PATH/LAB,82965,TOTAL,175,1841,1804.25,
PATH/LAB,82977,26,N/A,0,0,
PATH/LAB,82977,GLOBL,828952,2783342.16,2720078.99,
PATH/LAB,82977,TOTAL,828952,2783342.16,2720078.99,
PATH/LAB,82978,GLOBL,17000,329344.71999999997,322602.59000000003,
PATH/LAB,82978,TOTAL,17000,329344.71999999997,322602.59000000003,
PATH/LAB,82979,GLOBL,97,909.86,891.43,
PATH/LAB,82979,TOTAL,97,909.86,891.43,
PATH/LAB,82985,GLOBL,138779,2791433.26,2729459.78,
PATH/LAB,82985,TOTAL,138779,2791433.26,2729459.78,
PATH/LAB,83001,26,N/A,0,0,
PATH/LAB,83001,GLOBL,191452,4832387.8499999996,4711698.5599999996,
PATH/LAB,83001,TOTAL,191452,4832387.8499999996,4711698.5599999996,
PATH/LAB,83002,26,N/A,0,0,
PATH/LAB,83002,GLOBL,164017,4127273.36,4027267.59,
PATH/LAB,83002,TOTAL,164017,4127273.36,4027267.59,
PATH/LAB,83003,26,N/A,0,0,
PATH/LAB,83003,GLOBL,14395,325306.90000000002,317563.56,
PATH/LAB,83003,TOTAL,14395,325306.90000000002,317563.56,
PATH/LAB,83006,GLOBL,1790,53574.7,52500.7,
PATH/LAB,83006,TOTAL,1790,53574.7,52500.7,
PATH/LAB,83009,GLOBL,777,62957.34,61564.65,
PATH/LAB,83009,TOTAL,777,62957.34,61564.65,
PATH/LAB,83010,26,N/A,0,0,
PATH/LAB,83010,GLOBL,112749,1898605.88,1857957.22,
PATH/LAB,83010,TOTAL,112749,1898605.88,1857957.22,
PATH/LAB,83012,GLOBL,36,802.47,786.54,
PATH/LAB,83012,TOTAL,36,802.47,786.54,
PATH/LAB,83013,GLOBL,77149,6780914.5599999996,6615048.4900000002,
PATH/LAB,83013,TOTAL,77149,6780914.5599999996,6615048.4900000002,
PATH/LAB,83014,26,N/A,0,0,
PATH/LAB,83014,GLOBL,46422,496200.13,483251.74,
PATH/LAB,83014,TOTAL,46422,496200.13,483251.74,
PATH/LAB,83015,GLOBL,5642,144185.94,141113.37,
PATH/LAB,83015,TOTAL,5642,144185.94,141113.37,
PATH/LAB,83018,GLOBL,13522,400243.87,391669.21,
PATH/LAB,83018,TOTAL,13522,400243.87,391669.21,
PATH/LAB,83020,26,10641,205454.01,154197.59,
PATH/LAB,83020,GLOBL,5781,98548.87,95894.7,
PATH/LAB,83020,TOTAL,16422,304002.88,250092.29,
PATH/LAB,83021,26,N/A,0,0,
PATH/LAB,83021,GLOBL,53103,1258221.8999999999,1230710.1200000001,
PATH/LAB,83021,TOTAL,53103,1258221.8999999999,1230710.1200000001,
PATH/LAB,83026,GLOBL,6061,19511.740000000002,19131.14,
PATH/LAB,83026,TOTAL,6061,19511.740000000002,19131.14,
PATH/LAB,83030,GLOBL,59,657.35,643.91999999999996,
PATH/LAB,83030,TOTAL,59,657.35,643.91999999999996,
PATH/LAB,83033,GLOBL,N/A,4.74,4.6500000000000004,
PATH/LAB,83033,TOTAL,N/A,4.74,4.6500000000000004,
PATH/LAB,83036,26,N/A,0,0,
PATH/LAB,83036,TC,N/A,0,0,
PATH/LAB,83036,GLOBL,13929872.4,183389269.12,179149168.28,
PATH/LAB,83036,TOTAL,13929872.4,183389269.12,179149168.28,
PATH/LAB,83037,GLOBL,191583,2511801.7000000002,2447708.88,
PATH/LAB,83037,TOTAL,191583,2511801.7000000002,2447708.88,
PATH/LAB,83045,GLOBL,12,80.88,73.760000000000005,
PATH/LAB,83045,TOTAL,12,80.88,73.760000000000005,
PATH/LAB,83050,26,N/A,0,0,
PATH/LAB,83050,GLOBL,4603,41483.94,40384.449999999997,
PATH/LAB,83050,TOTAL,4603,41483.94,40384.449999999997,
PATH/LAB,83051,GLOBL,3488,33856.6,33032.230000000003,
PATH/LAB,83051,TOTAL,3488,33856.6,33032.230000000003,
PATH/LAB,83060,GLOBL,21,204.24,200.07,
PATH/LAB,83060,TOTAL,21,204.24,200.07,
PATH/LAB,83065,GLOBL,N/A,0,0,
PATH/LAB,83065,TOTAL,N/A,0,0,
PATH/LAB,83068,GLOBL,37,400.91,381.63,
PATH/LAB,83068,TOTAL,37,400.91,381.63,
PATH/LAB,83069,GLOBL,34,179.56,175.88,
PATH/LAB,83069,TOTAL,34,179.56,175.88,
PATH/LAB,83070,GLOBL,724,4639.1000000000004,4533.47,
PATH/LAB,83070,TOTAL,724,4639.1000000000004,4533.47,
PATH/LAB,83080,GLOBL,161,3661.12,3501.96,
PATH/LAB,83080,TOTAL,161,3661.12,3501.96,
PATH/LAB,83088,GLOBL,1985,79114.740000000005,77144.11,
PATH/LAB,83088,TOTAL,1985,79114.740000000005,77144.11,
PATH/LAB,83090,26,N/A,0,0,
PATH/LAB,83090,GLOBL,409900,9403510.3399999999,9207431.5899999999,
PATH/LAB,83090,TOTAL,409900,9403510.3399999999,9207431.5899999999,
PATH/LAB,83150,GLOBL,6670,175076.1,171353.29,
PATH/LAB,83150,TOTAL,6670,175076.1,171353.29,
PATH/LAB,83491,GLOBL,815,19415.71,19004.25,
PATH/LAB,83491,TOTAL,815,19415.71,19004.25,
PATH/LAB,83497,GLOBL,18662,323430.5,316295.53999999998,
PATH/LAB,83497,TOTAL,18662,323430.5,316295.53999999998,
PATH/LAB,83498,GLOBL,4673,171744.12,168008.54,
PATH/LAB,83498,TOTAL,4673,171744.12,168008.54,
PATH/LAB,83499,GLOBL,N/A,202.38,198.34,
PATH/LAB,83499,TOTAL,N/A,202.38,198.34,
PATH/LAB,83500,GLOBL,396,8282.11,8065.32,
PATH/LAB,83500,TOTAL,396,8282.11,8065.32,
PATH/LAB,83505,GLOBL,N/A,92.29,90.45,
PATH/LAB,83505,TOTAL,N/A,92.29,90.45,
PATH/LAB,83516,26,N/A,0,0,
PATH/LAB,83516,GLOBL,599690,8869449.5600000005,8666688.7799999993,
PATH/LAB,83516,TOTAL,599690,8869449.5600000005,8666688.7799999993,
PATH/LAB,83518,GLOBL,13219,146551.14000000001,142843.06,
PATH/LAB,83518,TOTAL,13219,146551.14000000001,142843.06,
PATH/LAB,83519,26,N/A,0,0,
PATH/LAB,83519,GLOBL,344026,6321802.3700000001,6188783.6799999997,
PATH/LAB,83519,TOTAL,344026,6321802.3700000001,6188783.6799999997,
PATH/LAB,83520,26,N/A,0,0,
PATH/LAB,83520,GLOBL,569603,10021964.380000001,9810133.3399999999,
PATH/LAB,83520,TOTAL,569603,10021964.380000001,9810133.3399999999,
PATH/LAB,83525,GLOBL,336264,5193953.71,5082523.08,
PATH/LAB,83525,TOTAL,336264,5193953.71,5082523.08,
PATH/LAB,83527,GLOBL,1781,31087.03,30369.88,
PATH/LAB,83527,TOTAL,1781,31087.03,30369.88,
PATH/LAB,83528,GLOBL,N/A,43.3,42.44,
PATH/LAB,83528,TOTAL,N/A,43.3,42.44,
PATH/LAB,83540,26,N/A,0,0,
PATH/LAB,83540,GLOBL,2721810.2,23427015.370000001,22896663.309999999,
PATH/LAB,83540,TOTAL,2721810.2,23427015.370000001,22896663.309999999,
PATH/LAB,83550,26,N/A,0,0,
PATH/LAB,83550,GLOBL,2110410.2000000002,24582850.640000001,24031928.899999999,
PATH/LAB,83550,TOTAL,2110410.2000000002,24582850.640000001,24031928.899999999,
PATH/LAB,83570,GLOBL,133,1343.24,1316.38,
PATH/LAB,83570,TOTAL,133,1343.24,1316.38,
PATH/LAB,83586,GLOBL,277,4827.72,4715.76,
PATH/LAB,83586,TOTAL,277,4827.72,4715.76,
PATH/LAB,83593,GLOBL,764,27329.02,26779.24,
PATH/LAB,83593,TOTAL,764,27329.02,26779.24,
PATH/LAB,83605,26,N/A,0,0,
PATH/LAB,83605,GLOBL,20614,294443.55,287685.52,
PATH/LAB,83605,TOTAL,20614,294443.55,287685.52,
PATH/LAB,83615,26,N/A,0,0,
PATH/LAB,83615,GLOBL,1811782,7291293.0800000001,7125137.4699999997,
PATH/LAB,83615,TOTAL,1811782,7291293.0800000001,7125137.4699999997,
PATH/LAB,83625,GLOBL,6636,112844.06,110354.05,
PATH/LAB,83625,TOTAL,6636,112844.06,110354.05,
PATH/LAB,83630,GLOBL,15946,425281.97,415325.43,
PATH/LAB,83630,TOTAL,15946,425281.97,415325.43,
PATH/LAB,83631,GLOBL,4326,115382.57,113041.57,
PATH/LAB,83631,TOTAL,4326,115382.57,113041.57,
PATH/LAB,83632,GLOBL,12,330.12,323.52,
PATH/LAB,83632,TOTAL,12,330.12,323.52,
PATH/LAB,83633,GLOBL,N/A,7.48,7.33,
PATH/LAB,83633,TOTAL,N/A,7.48,7.33,
PATH/LAB,83655,TC,N/A,0,0,
PATH/LAB,83655,GLOBL,30564,500417.47,489662.1,
PATH/LAB,83655,TOTAL,30564,500417.47,489662.1,
PATH/LAB,83661,GLOBL,13,388.96,381.17,
PATH/LAB,83661,TOTAL,13,388.96,381.17,
PATH/LAB,83664,GLOBL,N/A,113.34,96.4,
PATH/LAB,83664,TOTAL,N/A,113.34,96.4,
PATH/LAB,83670,GLOBL,57,708.07,693.87,
PATH/LAB,83670,TOTAL,57,708.07,693.87,
PATH/LAB,83690,26,N/A,0,0,
PATH/LAB,83690,GLOBL,492004,4533317.37,4425974.75,
PATH/LAB,83690,TOTAL,492004,4533317.37,4425974.75,
PATH/LAB,83695,GLOBL,231670,4080416.28,3997847.72,
PATH/LAB,83695,TOTAL,231670,4080416.28,3997847.72,
PATH/LAB,83698,GLOBL,262135,12102674.300000001,11859963.43,
PATH/LAB,83698,TOTAL,262135,12102674.300000001,11859963.43,
PATH/LAB,83700,GLOBL,12323,188500.56,184613.78,
PATH/LAB,83700,TOTAL,12323,188500.56,184613.78,
PATH/LAB,83701,26,N/A,0,0,
PATH/LAB,83701,GLOBL,89614,2937318.7,2877723.94,
PATH/LAB,83701,TOTAL,89614,2937318.7,2877723.94,
PATH/LAB,83704,GLOBL,501883,21137603.34,20708675.609999999,
PATH/LAB,83704,TOTAL,501883,21137603.34,20708675.609999999,
PATH/LAB,83718,26,N/A,0,0,
PATH/LAB,83718,GLOBL,318727,3545527.24,3470690.61,
PATH/LAB,83718,TOTAL,318727,3545527.24,3470690.61,
PATH/LAB,83719,GLOBL,8008,114697.2,112282.95,
PATH/LAB,83719,TOTAL,8008,114697.2,112282.95,
PATH/LAB,83721,26,N/A,0,0,
PATH/LAB,83721,GLOBL,1086078.3,13973553.08,13646054.4,
PATH/LAB,83721,TOTAL,1086078.3,13973553.08,13646054.4,
PATH/LAB,83727,GLOBL,140,3272.31,3206.59,
PATH/LAB,83727,TOTAL,140,3272.31,3206.59,
PATH/LAB,83735,26,N/A,0,0,
PATH/LAB,83735,GLOBL,2997046,27011616.559999999,26383042.899999999,
PATH/LAB,83735,TOTAL,2997046,27011616.559999999,26383042.899999999,
PATH/LAB,83775,GLOBL,N/A,10.029999999999999,9.83,
PATH/LAB,83775,TOTAL,N/A,10.029999999999999,9.83,
PATH/LAB,83785,GLOBL,19251,623277.5,610402.32999999996,
PATH/LAB,83785,TOTAL,19251,623277.5,610402.32999999996,
PATH/LAB,83788,GLOBL,111674,2406729.08,2356615.23,
PATH/LAB,83788,TOTAL,111674,2406729.08,2356615.23,
PATH/LAB,83789,GLOBL,1513507,34461470.420000002,33681471.399999999,
PATH/LAB,83789,TOTAL,1513507,34461470.420000002,33681471.399999999,
PATH/LAB,83805,GLOBL,N/A,0,0,
PATH/LAB,83805,TOTAL,N/A,0,0,
PATH/LAB,83825,GLOBL,23462,511092.15,500103.95,
PATH/LAB,83825,TOTAL,23462,511092.15,500103.95,
PATH/LAB,83835,GLOBL,27982,643090.53,628535.76,
PATH/LAB,83835,TOTAL,27982,643090.53,628535.76,
PATH/LAB,83840,GLOBL,N/A,0,0,
PATH/LAB,83840,TOTAL,N/A,0,0,
PATH/LAB,83861,26,N/A,44.96,44.06,
PATH/LAB,83861,GLOBL,841238,18908602.649999999,18473016.32,
PATH/LAB,83861,TOTAL,841240,18908647.609999999,18473060.379999999,
PATH/LAB,83864,GLOBL,18,475.24,465.76,
PATH/LAB,83864,TOTAL,18,475.24,465.76,
PATH/LAB,83872,GLOBL,4656,36956.11,36200.269999999997,
PATH/LAB,83872,TOTAL,4656,36956.11,36200.269999999997,
PATH/LAB,83873,GLOBL,280,6548.7,6378.04,
PATH/LAB,83873,TOTAL,280,6548.7,6378.04,
PATH/LAB,83874,26,N/A,0,0,
PATH/LAB,83874,GLOBL,39923,695997.06,678911.98,
PATH/LAB,83874,TOTAL,39923,695997.06,678911.98,
PATH/LAB,83876,GLOBL,125310,5771223.5,5654360.3899999997,
PATH/LAB,83876,TOTAL,125310,5771223.5,5654360.3899999997,
PATH/LAB,83880,26,N/A,0,0,
PATH/LAB,83880,GLOBL,925906,42216622.700000003,41291920.280000001,
PATH/LAB,83880,TOTAL,925906,42216622.700000003,41291920.280000001,
PATH/LAB,83883,26,N/A,0,0,
PATH/LAB,83883,GLOBL,577875,10479252.220000001,10242162.039999999,
PATH/LAB,83883,TOTAL,577875,10479252.220000001,10242162.039999999,
PATH/LAB,83885,GLOBL,1800,53551.360000000001,52451.01,
PATH/LAB,83885,TOTAL,1800,53551.360000000001,52451.01,
PATH/LAB,83887,GLOBL,N/A,0,0,
PATH/LAB,83887,TOTAL,N/A,0,0,
PATH/LAB,83896,GLOBL,N/A,0,0,
PATH/LAB,83896,TOTAL,N/A,0,0,
PATH/LAB,83912,GLOBL,N/A,0,0,
PATH/LAB,83912,TOTAL,N/A,0,0,
PATH/LAB,83915,GLOBL,4830,73284.92,71788.160000000003,
PATH/LAB,83915,TOTAL,4830,73284.92,71788.160000000003,
PATH/LAB,83916,26,N/A,0,0,
PATH/LAB,83916,GLOBL,1476,40196.81,38400.42,
PATH/LAB,83916,TOTAL,1476,40196.81,38400.42,
PATH/LAB,83918,GLOBL,2376,53171.13,52022.36,
PATH/LAB,83918,TOTAL,2376,53171.13,52022.36,
PATH/LAB,83919,GLOBL,119,2660.39,2519.16,
PATH/LAB,83919,TOTAL,119,2660.39,2519.16,
PATH/LAB,83921,GLOBL,519878,11625614.189999999,11385015.16,
PATH/LAB,83921,TOTAL,519878,11625614.189999999,11385015.16,
PATH/LAB,83925,GLOBL,N/A,0,0,
PATH/LAB,83925,TOTAL,N/A,0,0,
PATH/LAB,83930,26,N/A,0,0,
PATH/LAB,83930,GLOBL,32451,281388.33,275333.34000000003,
PATH/LAB,83930,TOTAL,32451,281388.33,275333.34000000003,
PATH/LAB,83935,26,N/A,0,0,
PATH/LAB,83935,GLOBL,34331,308138.32,301250.3,
PATH/LAB,83935,TOTAL,34331,308138.32,301250.3,
PATH/LAB,83937,GLOBL,13764,431759.7,422273.54,
PATH/LAB,83937,TOTAL,13764,431759.7,422273.54,
PATH/LAB,83945,GLOBL,53256,930778.16,910595.96,
PATH/LAB,83945,TOTAL,53256,930778.16,910595.96,
PATH/LAB,83950,GLOBL,85,7212.3,7068.3,
PATH/LAB,83950,TOTAL,85,7212.3,7068.3,
PATH/LAB,83951,GLOBL,928,81122.27,79186.75,
PATH/LAB,83951,TOTAL,928,81122.27,79186.75,
PATH/LAB,83970,26,N/A,0,0,
PATH/LAB,83970,GLOBL,1352576,75873247.349999994,74146422.719999999,
PATH/LAB,83970,TOTAL,1352576,75873247.349999994,74146422.719999999,
PATH/LAB,83986,26,N/A,0,0,
PATH/LAB,83986,GLOBL,1223454,5597958.5999999996,5447657.7000000002,
PATH/LAB,83986,TOTAL,1223454,5597958.5999999996,5447657.7000000002,
PATH/LAB,83987,GLOBL,N/A,21.61,21.18,
PATH/LAB,83987,TOTAL,N/A,21.61,21.18,
PATH/LAB,83992,GLOBL,1175511,23135563.960000001,22579077.260000002,
PATH/LAB,83992,TOTAL,1175511,23135563.960000001,22579077.260000002,
PATH/LAB,83993,26,N/A,0,0,
PATH/LAB,83993,GLOBL,16812,448151.16,438601.27,
PATH/LAB,83993,TOTAL,16812,448151.16,438601.27,
PATH/LAB,84022,GLOBL,N/A,0,0,
PATH/LAB,84022,TOTAL,N/A,0,0,
PATH/LAB,84030,GLOBL,220,1621.98,1589.43,
PATH/LAB,84030,TOTAL,220,1621.98,1589.43,
PATH/LAB,84035,GLOBL,N/A,12.73,12.47,
PATH/LAB,84035,TOTAL,N/A,12.73,12.47,
PATH/LAB,84060,GLOBL,1480,14531.75,14243.51,
PATH/LAB,84060,TOTAL,1480,14531.75,14243.51,
PATH/LAB,84066,GLOBL,9984,131186.34,128067.51,
PATH/LAB,84066,TOTAL,9984,131186.34,128067.51,
PATH/LAB,84075,26,N/A,0,0,
PATH/LAB,84075,GLOBL,484909,836057.19,816194.18,
PATH/LAB,84075,TOTAL,484909,836057.19,816194.18,
PATH/LAB,84078,GLOBL,439,4340.83,4253.5200000000004,
PATH/LAB,84078,TOTAL,439,4340.83,4253.5200000000004,
PATH/LAB,84080,GLOBL,41856,814918.69,796963.15,
PATH/LAB,84080,TOTAL,41856,814918.69,796963.15,
PATH/LAB,84081,GLOBL,11,247.28,242.33,
PATH/LAB,84081,TOTAL,11,247.28,242.33,
PATH/LAB,84087,GLOBL,49,688.45,660.96,
PATH/LAB,84087,TOTAL,49,688.45,660.96,
PATH/LAB,84100,26,N/A,0,0,
PATH/LAB,84100,GLOBL,1754036,5429815.3700000001,5304963.71,
PATH/LAB,84100,TOTAL,1754036,5429815.3700000001,5304963.71,
PATH/LAB,84105,GLOBL,52817,370377.74,362472.02,
PATH/LAB,84105,TOTAL,52817,370377.74,362472.02,
PATH/LAB,84106,GLOBL,N/A,34.28,33.58,
PATH/LAB,84106,TOTAL,N/A,34.28,33.58,
PATH/LAB,84110,GLOBL,784,8975.26,8787,
PATH/LAB,84110,TOTAL,784,8975.26,8787,
PATH/LAB,84112,GLOBL,N/A,788.85,773.1,
PATH/LAB,84112,TOTAL,N/A,788.85,773.1,
PATH/LAB,84119,GLOBL,N/A,10.39,10.18,
PATH/LAB,84119,TOTAL,N/A,10.39,10.18,
PATH/LAB,84120,GLOBL,1275,25474.880000000001,24884.49,
PATH/LAB,84120,TOTAL,1275,25474.880000000001,24884.49,
PATH/LAB,84126,GLOBL,706,24228.12,23365.07,
PATH/LAB,84126,TOTAL,706,24228.12,23365.07,
