CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1954,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PROCEDURES/PROFESSIONAL SERVICES,G8694,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8694,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8696,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8696,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8697,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8697,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8698,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8698,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8700,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8700,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8703,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8703,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8704,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8704,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8705,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8705,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8707,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8707,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8708,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8708,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8709,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8709,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8710,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8710,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8711,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8711,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8712,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8712,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8713,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8713,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8714,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8714,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8717,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8717,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8718,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8718,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8720,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8720,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8721,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8721,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8721,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8722,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8722,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8722,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8723,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8723,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8724,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8724,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8725,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8725,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8726,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8726,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8727,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8727,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8728,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8728,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8730,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8730,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8730,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8731,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8731,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8732,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8732,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8733,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8733,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8734,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8734,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8735,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8735,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8736,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8736,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8737,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8737,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8738,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8738,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8739,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8739,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8740,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8740,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8741,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8741,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8742,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8742,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8743,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8743,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8747,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8747,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8749,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8749,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8750,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8750,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8751,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8751,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8752,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8752,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8753,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8753,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8754,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8754,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8755,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8755,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8756,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8756,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8757,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8757,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8758,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8758,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8759,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8759,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8760,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8760,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8761,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8761,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8762,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8762,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8765,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8765,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8767,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8767,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8770,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8770,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8774,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8774,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8777,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8777,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8778,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8778,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8779,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8779,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8780,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8780,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8782,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8782,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8783,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8783,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8783,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8784,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8784,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8784,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8785,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8785,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8785,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8786,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8786,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8790,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8790,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8794,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8794,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8795,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8795,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8797,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8797,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8797,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8798,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8798,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8799,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8799,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8806,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8806,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8807,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8807,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8808,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8808,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8809,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8809,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8810,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8810,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8811,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8811,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8815,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8815,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8816,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8816,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8817,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8817,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8818,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8818,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8826,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8826,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8833,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8833,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8834,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8834,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8837,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8837,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8838,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8838,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8839,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8839,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8840,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8840,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8841,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8841,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8842,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8842,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8843,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8843,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8844,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8844,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8845,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8845,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8846,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8846,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8848,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8848,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8849,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8849,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8850,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8850,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8851,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8851,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8852,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8852,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8853,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8853,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8854,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8854,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8855,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8855,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8856,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8856,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8857,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8857,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8858,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8858,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8861,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8861,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8863,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8863,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8864,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8864,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8865,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8865,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8866,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8866,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8867,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8867,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8869,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8869,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8870,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8870,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8871,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8871,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8872,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8872,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8873,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8873,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8874,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8874,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8875,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8875,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8876,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8876,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8877,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8877,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8878,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8878,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8879,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8879,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8880,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8880,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8881,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8881,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8882,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8882,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8883,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8883,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8884,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8884,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8885,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8885,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8885,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8886,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8886,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8890,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8890,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8893,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8893,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8895,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8895,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8898,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8898,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8899,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8899,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8900,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8900,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8902,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8902,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8903,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8903,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8905,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8905,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8906,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8906,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8907,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8907,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8907,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8907,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8908,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8908,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8909,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8909,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8910,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8910,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8911,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8911,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8912,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8912,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8913,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8913,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8914,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8914,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8915,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8915,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8916,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8916,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8916,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8916,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8917,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8917,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8917,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8918,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8918,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8918,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8918,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8919,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8919,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8923,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8923,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8924,GLOBL,N/A,0,0,
