CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17969,,,,,,
EYE,67413,80S,N/A,561.29,442.41,
EYE,67413,SG,N/A,4631.68,3525.87,
EYE,67413,OTHER,181,162452.76999999999,126487.93,
EYE,67413,TOTAL,190,167645.74,130456.21,
EYE,67414,80S,18,4170.96,3284.85,
EYE,67414,SG,N/A,6199.29,4769.0200000000004,
EYE,67414,OTHER,344,457922.92,357673.92,
EYE,67414,TOTAL,367,468293.17,365727.79,
EYE,67415,80S,N/A,0,0,
EYE,67415,OTHER,205,32738.11,25677.38,
EYE,67415,TOTAL,205,32738.11,25677.38,
EYE,67420,80S,33,9432.76,7433.06,
EYE,67420,SG,N/A,3310.42,2648.34,
EYE,67420,OTHER,205,340830.11,267480.71999999997,
EYE,67420,TOTAL,240,353573.29,277562.12,
EYE,67430,SG,N/A,3300.95,2587.9499999999998,
EYE,67430,OTHER,12,12849.48,10099.64,
EYE,67430,TOTAL,14,16150.43,12687.59,
EYE,67440,80S,N/A,100.69,78.94,
EYE,67440,OTHER,13,14137.29,11104.79,
EYE,67440,TOTAL,14,14237.98,11183.73,
EYE,67445,80S,36,8201.7800000000007,6302.34,
EYE,67445,SG,N/A,10464.61,8273.48,
EYE,67445,OTHER,223,334864.78999999998,261151.42,
EYE,67445,TOTAL,266,353531.18,275727.24,
EYE,67450,80S,N/A,1568.41,1229.6600000000001,
EYE,67450,SG,N/A,1717.56,1346.57,
EYE,67450,OTHER,119,155518.29,120591.06,
EYE,67450,TOTAL,127,158804.26,123167.29,
EYE,67500,SG,N/A,650.92999999999995,510.33,
EYE,67500,OTHER,7670,548487.9,422099.66,
EYE,67500,TOTAL,7678,549138.82999999996,422609.99,
EYE,67505,SG,N/A,143.58000000000001,113.32,
EYE,67505,OTHER,364,26256.38,19799.439999999999,
EYE,67505,TOTAL,368,26399.96,19912.759999999998,
EYE,67515,80S,N/A,0,0,
EYE,67515,SG,80,2896.56,2281.84,
EYE,67515,OTHER,30092,2522549.27,1930316.54,
EYE,67515,TOTAL,30172,2525445.83,1932598.38,
EYE,67550,80S,N/A,0,0,
EYE,67550,SG,N/A,6916.32,5450.08,
EYE,67550,OTHER,302,322313.2,249139.38,
EYE,67550,TOTAL,306,329229.52,254589.46,
EYE,67560,80S,N/A,801.64,635.69000000000005,
EYE,67560,SG,N/A,5784.52,3881.23,
EYE,67560,OTHER,282,262606.40999999997,203781.77,
EYE,67560,TOTAL,293,269192.57,208298.69,
EYE,67570,80S,N/A,893.05,634.80999999999995,
EYE,67570,OTHER,128,141440.95000000001,109094.21,
EYE,67570,TOTAL,136,142334,109729.02,
EYE,67599,OTHER,16,9818.41,7733.81,
EYE,67599,TOTAL,16,9818.41,7733.81,
EYE,67700,SG,N/A,691.47,546.1,
EYE,67700,OTHER,7742,1851584.43,1423775.43,
EYE,67700,TOTAL,7749,1852275.9,1424321.53,
EYE,67710,SG,N/A,956.38,756.1,
EYE,67710,OTHER,1238,191003.34,147262.46,
EYE,67710,TOTAL,1246,191959.72,148018.56,
EYE,67715,80S,N/A,0,0,
EYE,67715,SG,40,19310.62,14869.45,
EYE,67715,OTHER,751,134150.82,104194.84,
EYE,67715,TOTAL,791,153461.44,119064.29,
EYE,67800,SG,34,2177.23,1700.53,
EYE,67800,OTHER,19062,2429293.33,1791341.89,
EYE,67800,TOTAL,19096,2431470.56,1793042.42,
EYE,67801,SG,N/A,277.42,217.49,
EYE,67801,OTHER,2797,474196.09,358158.56,
EYE,67801,TOTAL,2801,474473.51,358376.05,
EYE,67805,SG,N/A,90.3,72.239999999999995,
EYE,67805,OTHER,1474,305411.98,233909.31,
EYE,67805,TOTAL,1475,305502.28000000003,233981.55,
EYE,67808,SG,13,6030.3,4749.82,
EYE,67808,OTHER,452,191695.54,148425.35999999999,
EYE,67808,TOTAL,465,197725.84,153175.18,
EYE,67810,SG,54,4914.5600000000004,3851.11,
EYE,67810,OTHER,43966,7178888.9500000002,5395222.1699999999,
EYE,67810,TOTAL,44020,7183803.5099999998,5399073.2800000003,
EYE,67820,80S,N/A,0,0,
EYE,67820,SG,N/A,23.53,18.440000000000001,
EYE,67820,OTHER,281327,13959435.560000001,10337338.84,
EYE,67820,TOTAL,281328,13959459.09,10337357.279999999,
EYE,67825,SG,1497,65640.73,51762.67,
EYE,67825,OTHER,9704,1176076.33,884682.63,
EYE,67825,TOTAL,11201,1241717.06,936445.3,
EYE,67830,SG,N/A,1047.46,821.2,
EYE,67830,OTHER,1049,202023.82,155897.63,
EYE,67830,TOTAL,1053,203071.28,156718.82999999999,
EYE,67835,SG,N/A,1238.93,867.41,
EYE,67835,OTHER,117,48791.92,38191.449999999997,
EYE,67835,TOTAL,119,50030.85,39058.86,
EYE,67840,80S,N/A,0,0,
EYE,67840,SG,432,63151.519999999997,48509.15,
EYE,67840,OTHER,54291,13381614.91,10235858.85,
EYE,67840,TOTAL,54723,13444766.43,10284368,
EYE,67850,SG,N/A,151.26,118.58,
EYE,67850,OTHER,6017,1282929.42,978974.11,
EYE,67850,TOTAL,6019,1283080.68,979092.69,
EYE,67875,80S,N/A,0,0,
EYE,67875,SG,758,130937.28,103010.55,
EYE,67875,OTHER,9459,1022167.56,797516.68,
EYE,67875,TOTAL,10217,1153104.8400000001,900527.23,
EYE,67880,80S,N/A,0,0,
EYE,67880,SG,72,36123.26,27744.86,
EYE,67880,OTHER,3768,1366660.52,1067811.5,
EYE,67880,TOTAL,3840,1402783.78,1095556.3600000001,
EYE,67882,SG,26,17349.240000000002,13689.16,
EYE,67882,OTHER,1575,727211.38,568226.32999999996,
EYE,67882,TOTAL,1601,744560.62,581915.49,
EYE,67900,80S,N/A,0,0,
EYE,67900,SG,1427,1150820.6000000001,896099.6,
EYE,67900,OTHER,21415,13756657.82,10742414.310000001,
EYE,67900,TOTAL,22842,14907478.42,11638513.91,
EYE,67901,SG,73,47017.98,37044.230000000003,
EYE,67901,OTHER,975,670611.61,523649.72,
EYE,67901,TOTAL,1048,717629.59,560693.94999999995,
EYE,67902,SG,14,11675.45,9104.26,
EYE,67902,OTHER,177,155195.21,121412.39,
EYE,67902,TOTAL,191,166870.66,130516.65,
EYE,67903,80S,N/A,0,0,
EYE,67903,SG,198,108373.44,85376.37,
EYE,67903,OTHER,5652,3313125.66,2591284.94,
EYE,67903,TOTAL,5850,3421499.1,2676661.31,
EYE,67904,80S,N/A,0,0,
EYE,67904,SG,3159,1805210.57,1404226.98,
EYE,67904,OTHER,60766,41727437.149999999,32502568.5,
EYE,67904,TOTAL,63925,43532647.719999999,33906795.479999997,
EYE,67906,OTHER,37,20079.47,15405.75,
EYE,67906,TOTAL,37,20079.47,15405.75,
EYE,67908,SG,224,143678.39000000001,113113.13,
EYE,67908,OTHER,6204,3400426.41,2652950.44,
EYE,67908,TOTAL,6428,3544104.8,2766063.57,
EYE,67909,SG,N/A,2084.48,1647.33,
EYE,67909,OTHER,315,159412.1,124262.32,
EYE,67909,TOTAL,318,161496.57999999999,125909.65,
EYE,67911,80S,N/A,0,0,
EYE,67911,SG,152,80825.33,62790.54,
EYE,67911,OTHER,4675,2290240.2000000002,1784154.88,
EYE,67911,TOTAL,4827,2371065.5299999998,1846945.42,
EYE,67912,80S,N/A,0,0,
EYE,67912,SG,54,30972.91,24191.52,
EYE,67912,OTHER,1629,749553.38,583835.51,
EYE,67912,TOTAL,1683,780526.29,608027.03,
EYE,67914,80S,N/A,0,0,
EYE,67914,SG,92,56293.83,44288.23,
EYE,67914,OTHER,2879,1059797.25,828673.71,
EYE,67914,TOTAL,2971,1116091.08,872961.94,
EYE,67915,SG,N/A,355.92,279.05,
EYE,67915,OTHER,438,153525.62,118587.22,
EYE,67915,TOTAL,440,153881.54,118866.27,
EYE,67916,80S,N/A,0,0,
EYE,67916,SG,104,62233.64,47838.44,
EYE,67916,OTHER,3878,1907771.06,1489762.31,
EYE,67916,TOTAL,3982,1970004.7,1537600.75,
EYE,67917,80S,N/A,0,0,
EYE,67917,SG,1739,963677.65,752386.16,
EYE,67917,OTHER,37577,19053065.75,14891067.68,
EYE,67917,TOTAL,39316,20016743.399999999,15643453.84,
EYE,67921,SG,191,111736.4,87927.15,
EYE,67921,OTHER,5667,2135716.35,1659829.11,
EYE,67921,TOTAL,5858,2247452.75,1747756.26,
EYE,67922,SG,N/A,674.07,496.1,
EYE,67922,OTHER,160,45365.74,35300.839999999997,
EYE,67922,TOTAL,163,46039.81,35796.94,
EYE,67923,80S,N/A,0,0,
EYE,67923,SG,81,55821.68,43844.32,
EYE,67923,OTHER,3276,1783869.97,1393422.44,
EYE,67923,TOTAL,3357,1839691.65,1437266.76,
EYE,67924,80S,N/A,0,0,
EYE,67924,SG,1930,1251871.1499999999,984109.72,
EYE,67924,OTHER,17154,9086348.7100000009,7094459.3099999996,
EYE,67924,TOTAL,19084,10338219.859999999,8078569.0300000003,
EYE,67930,SG,N/A,276.54000000000002,216.81,
EYE,67930,OTHER,346,91235.13,70688.429999999993,
EYE,67930,TOTAL,347,91511.67,70905.240000000005,
EYE,67935,80S,N/A,0,0,
EYE,67935,SG,N/A,3423.96,2691.24,
EYE,67935,OTHER,955,387223.55,301595.81,
EYE,67935,TOTAL,960,390647.51,304287.05,
EYE,67938,SG,N/A,584.99,458.64,
EYE,67938,OTHER,2636,582571.59,447787.76,
EYE,67938,TOTAL,2643,583156.57999999996,448246.4,
EYE,67950,80S,N/A,0,0,
EYE,67950,SG,1955,864739.24,680036.77,
EYE,67950,OTHER,10549,4371850.79,3413262.33,
EYE,67950,TOTAL,12504,5236590.03,4093299.1,
EYE,67961,80S,N/A,679.41,533.99,
EYE,67961,SG,1429,685750.46,535756.81999999995,
EYE,67961,OTHER,11672,5438976.6500000004,4239781.22,
EYE,67961,TOTAL,13111,6125406.5199999996,4776072.03,
EYE,67966,80S,N/A,0,0,
EYE,67966,SG,296,197330.37,154664.41,
EYE,67966,OTHER,9325,5883461.3799999999,4590549.2300000004,
EYE,67966,TOTAL,9621,6080791.75,4745213.6399999997,
EYE,67971,SG,117,64289.58,50458.6,
EYE,67971,OTHER,1849,1099388.05,859401.89,
EYE,67971,TOTAL,1966,1163677.6299999999,909860.49,
EYE,67973,80S,41,6382.92,5019.6899999999996,
EYE,67973,SG,35,36144.99,28558.560000000001,
EYE,67973,OTHER,1338,1311061.3400000001,1026609.96,
EYE,67973,TOTAL,1414,1353589.25,1060188.21,
EYE,67974,80S,16,2397.4899999999998,1895.25,
EYE,67974,SG,N/A,6757.43,4872.72,
EYE,67974,OTHER,372,343556.51,268261.46000000002,
EYE,67974,TOTAL,397,352711.43,275029.43,
EYE,67975,80S,N/A,0,0,
EYE,67975,SG,43,31578.81,24836.02,
EYE,67975,OTHER,1679,1152250.78,896902,
EYE,67975,TOTAL,1722,1183829.5900000001,921738.02,
EYE,67999,SG,N/A,0,0,
EYE,67999,OTHER,162,65124.04,50697.33,
EYE,67999,TOTAL,162,65124.04,50697.33,
EYE,68020,SG,N/A,103.71,81.31,
EYE,68020,OTHER,3614,409067.37,306941.87,
EYE,68020,TOTAL,3616,409171.08,307023.18,
EYE,68040,OTHER,3227,243011.35,186069.38,
EYE,68040,TOTAL,3227,243011.35,186069.38,
EYE,68100,SG,N/A,974.57,668.09,
EYE,68100,OTHER,1567,189253.64,144949.25,
EYE,68100,TOTAL,1577,190228.21,145617.34,
EYE,68110,SG,82,11004.68,8586.18,
EYE,68110,OTHER,4911,881650.48,676239.26,
EYE,68110,TOTAL,4993,892655.16,684825.44,
EYE,68115,80S,N/A,0,0,
EYE,68115,SG,47,32134.97,24935.64,
EYE,68115,OTHER,2815,922388.53,716230.33,
EYE,68115,TOTAL,2862,954523.5,741165.97,
EYE,68130,SG,N/A,2563.38,2029.28,
EYE,68130,OTHER,332,129532.91,101371.79,
EYE,68130,TOTAL,337,132096.29,103401.07,
EYE,68135,SG,N/A,426.52,335.83,
EYE,68135,OTHER,628,78430.2,60228.75,
EYE,68135,TOTAL,633,78856.72,60564.58,
EYE,68200,80S,N/A,3.05,2.39,
EYE,68200,SG,20,495.61,388.55,
EYE,68200,OTHER,21956,609282.46,467141.29,
EYE,68200,TOTAL,21977,609781.12,467532.23,
EYE,68320,80S,N/A,0,0,
EYE,68320,SG,2056,1869943.78,1467986.12,
EYE,68320,OTHER,5978,3994933.02,3126847.88,
EYE,68320,TOTAL,8034,5864876.7999999998,4594834,
EYE,68325,SG,N/A,6880.25,5467.38,
EYE,68325,OTHER,204,135704.46,106073.97,
EYE,68325,TOTAL,210,142584.71,111541.35,
EYE,68326,80S,N/A,0,0,
EYE,68326,SG,45,22119.040000000001,17465.02,
EYE,68326,OTHER,2696,1453188.45,1134589.46,
EYE,68326,TOTAL,2741,1475307.49,1152054.48,
EYE,68328,80S,N/A,0,0,
EYE,68328,SG,N/A,4065.01,3205.55,
EYE,68328,OTHER,195,132751.07,103836.47,
EYE,68328,TOTAL,199,136816.07999999999,107042.02,
EYE,68330,80S,N/A,0,0,
EYE,68330,SG,N/A,4823.4799999999996,3788.61,
EYE,68330,OTHER,371,210445.17,163913.57999999999,
EYE,68330,TOTAL,378,215268.65,167702.19,
EYE,68335,SG,N/A,4663.59,3656.25,
EYE,68335,OTHER,338,187658.19,147214.29999999999,
EYE,68335,TOTAL,343,192321.78,150870.54999999999,
EYE,68340,80S,N/A,36.21,28.39,
EYE,68340,OTHER,310,145239.22,113676.28,
EYE,68340,TOTAL,311,145275.43,113704.67,
EYE,68360,80S,N/A,0,0,
EYE,68360,SG,N/A,4171.25,3270.27,
EYE,68360,OTHER,149,75704.490000000005,58244.89,
EYE,68360,TOTAL,154,79875.740000000005,61515.16,
EYE,68362,80S,N/A,0,0,
EYE,68362,SG,N/A,4138.6400000000003,3136.82,
EYE,68362,OTHER,387,269829.33,209544.05,
EYE,68362,TOTAL,392,273967.96999999997,212680.87,
EYE,68371,OTHER,16,5647.35,4494.03,
EYE,68371,TOTAL,16,5647.35,4494.03,
EYE,68399,OTHER,98,24521.26,19181.98,
EYE,68399,TOTAL,98,24521.26,19181.98,
EYE,68400,OTHER,100,22269.439999999999,17343.84,
EYE,68400,TOTAL,100,22269.439999999999,17343.84,
EYE,68420,80S,N/A,0,0,
EYE,68420,OTHER,437,118609.04,91237.11,
EYE,68420,TOTAL,437,118609.04,91237.11,
EYE,68440,80S,N/A,0,0,
EYE,68440,SG,325,11515.42,9067.2099999999991,
EYE,68440,OTHER,10584,762581.6,580979.71,
EYE,68440,TOTAL,10909,774097.02,590046.92000000004,
EYE,68500,OTHER,18,17968.43,14048.64,
EYE,68500,TOTAL,18,17968.43,14048.64,
EYE,68505,SG,N/A,4698.05,3683.3,
EYE,68505,OTHER,85,88299.7,68746.69,
EYE,68505,TOTAL,90,92997.75,72429.990000000005,
EYE,68510,SG,N/A,1459,1150.53,
EYE,68510,OTHER,174,61027.03,47619.18,
EYE,68510,TOTAL,177,62486.03,48769.71,
EYE,68520,80S,N/A,301.45999999999998,239.22,
EYE,68520,SG,21,15034.45,11848.13,
EYE,68520,OTHER,224,142443.51999999999,111461.06,
EYE,68520,TOTAL,248,157779.43,123548.41,
EYE,68525,SG,N/A,2073.5500000000002,1543.56,
EYE,68525,OTHER,297,64237.91,50489.89,
EYE,68525,TOTAL,302,66311.460000000006,52033.45,
EYE,68530,SG,12,1051.18,829.19,
EYE,68530,OTHER,2042,781381.33,603745.74,
EYE,68530,TOTAL,2054,782432.51,604574.93000000005,
EYE,68540,SG,N/A,410.58,328.46,
EYE,68540,OTHER,32,26311.88,20646.939999999999,
EYE,68540,TOTAL,33,26722.46,20975.4,
EYE,68550,OTHER,N/A,2299.14,1802.53,
EYE,68550,TOTAL,N/A,2299.14,1802.53,
EYE,68700,80S,N/A,0,0,
EYE,68700,SG,168,90006.92,70157.070000000007,
EYE,68700,OTHER,3728,2068668.46,1620115.33,
EYE,68700,TOTAL,3896,2158675.38,1690272.4,
EYE,68705,SG,N/A,65.34,51.22,
EYE,68705,OTHER,766,135085.84,104256.83,
EYE,68705,TOTAL,767,135151.18,104308.05,
EYE,68720,80S,215,25758.880000000001,20301.830000000002,
EYE,68720,SG,204,217067.16,169259.12,
EYE,68720,OTHER,7518,6376171.1500000004,4970326.97,
EYE,68720,TOTAL,7937,6618997.1900000004,5159887.92,
EYE,68745,SG,N/A,2053.5100000000002,1626.11,
EYE,68745,OTHER,75,64048.89,50098.28,
EYE,68745,TOTAL,77,66102.399999999994,51724.39,
EYE,68750,80S,27,4006.9,3060.39,
EYE,68750,SG,30,30908.04,22580.74,
EYE,68750,OTHER,919,805766.02,626060.17000000004,
EYE,68750,TOTAL,976,840680.95999999996,651701.30000000005,
EYE,68760,SG,75,6349.36,4995.13,
EYE,68760,OTHER,10733,1988881.47,1528406.21,
EYE,68760,TOTAL,10808,1995230.83,1533401.34,
EYE,68761,80S,N/A,90.32,70.8,
EYE,68761,SG,1885,106497.58,83998.1,
EYE,68761,OTHER,339030,47520762.710000001,36559399.899999999,
EYE,68761,TOTAL,340919,47627350.609999999,36643468.799999997,
EYE,68770,OTHER,44,28606.61,22431.9,
EYE,68770,TOTAL,44,28606.61,22431.9,
EYE,68801,SG,39,1665.56,1313.09,
EYE,68801,OTHER,39374,4533647.37,3466013.91,
EYE,68801,TOTAL,39413,4535312.93,3467327,
EYE,68810,80S,N/A,0,0,
EYE,68810,SG,36,3486.55,2596.7600000000002,
EYE,68810,OTHER,22193,6490715.6799999997,5021201.88,
EYE,68810,TOTAL,22229,6494202.2300000004,5023798.6399999997,
EYE,68811,80S,N/A,0,0,
EYE,68811,SG,N/A,4587.3100000000004,3511.56,
EYE,68811,OTHER,883,270405.65999999997,211438.38,
EYE,68811,TOTAL,893,274992.96999999997,214949.94,
EYE,68815,80S,N/A,0,0,
EYE,68815,SG,289,131367.01,102962.19,
EYE,68815,OTHER,11401,3360813.15,2621345.7200000002,
EYE,68815,TOTAL,11690,3492180.16,2724307.91,
EYE,68816,SG,N/A,1469.15,1151.81,
EYE,68816,OTHER,345,126904.43,99770,
EYE,68816,TOTAL,347,128373.58,100921.81,
EYE,68840,SG,32,2418.6799999999998,1905.78,
EYE,68840,OTHER,34987,5260929.7,4028818.18,
EYE,68840,TOTAL,35019,5263348.38,4030723.96,
EYE,68850,OTHER,186,9156.84,6994.75,
EYE,68850,TOTAL,186,9156.84,6994.75,
EYE,68899,OTHER,72,18990.09,14366.27,
EYE,68899,TOTAL,72,18990.09,14366.27,
FEMALE GENITALIA,56405,80S,N/A,0,0,
FEMALE GENITALIA,56405,SG,N/A,98.52,77.239999999999995,
FEMALE GENITALIA,56405,OTHER,6680,702549.77,517771.25,
FEMALE GENITALIA,56405,TOTAL,6682,702648.29,517848.49,
FEMALE GENITALIA,56420,SG,N/A,34.06,26.7,
FEMALE GENITALIA,56420,OTHER,1849,195551.19,141510.76999999999,
FEMALE GENITALIA,56420,TOTAL,1850,195585.25,141537.47,
FEMALE GENITALIA,56440,80S,N/A,0,0,
FEMALE GENITALIA,56440,SG,N/A,2435.8000000000002,1909.67,
FEMALE GENITALIA,56440,OTHER,352,80516.09,60968.639999999999,
FEMALE GENITALIA,56440,TOTAL,355,82951.89,62878.31,
FEMALE GENITALIA,56441,80S,N/A,94.77,74.64,
FEMALE GENITALIA,56441,SG,N/A,2935.34,2301.3200000000002,
FEMALE GENITALIA,56441,OTHER,422,75993.87,58532.66,
FEMALE GENITALIA,56441,TOTAL,433,79023.98,60908.62,
FEMALE GENITALIA,56442,SG,N/A,386.08,308.86,
FEMALE GENITALIA,56442,OTHER,17,1099.49,870.1,
FEMALE GENITALIA,56442,TOTAL,18,1485.57,1178.96,
FEMALE GENITALIA,56501,80S,N/A,0,0,
FEMALE GENITALIA,56501,SG,N/A,77.06,0,
FEMALE GENITALIA,56501,OTHER,4123,503219.62,369307.41,
FEMALE GENITALIA,56501,TOTAL,4124,503296.68,369307.41,
FEMALE GENITALIA,56515,80S,N/A,0,0,
FEMALE GENITALIA,56515,SG,N/A,810.01,530.41,
FEMALE GENITALIA,56515,OTHER,1888,413862.64,315523.96999999997,
FEMALE GENITALIA,56515,TOTAL,1889,414672.65,316054.38,
FEMALE GENITALIA,56605,80S,N/A,0,0,
FEMALE GENITALIA,56605,SG,N/A,181.75,143.5,
FEMALE GENITALIA,56605,OTHER,28297,2152970.98,1570421.49,
FEMALE GENITALIA,56605,TOTAL,28303,2153152.73,1570564.99,
FEMALE GENITALIA,56606,80S,N/A,0,0,
FEMALE GENITALIA,56606,SG,N/A,9.1,7.13,
FEMALE GENITALIA,56606,OTHER,5295,181973.51,139448.14000000001,
FEMALE GENITALIA,56606,TOTAL,5296,181982.61,139455.26999999999,
FEMALE GENITALIA,56620,80S,224,15851.09,12291.43,
FEMALE GENITALIA,56620,SG,N/A,6605.97,5204.9399999999996,
FEMALE GENITALIA,56620,OTHER,2743,1400404.46,1087119.44,
FEMALE GENITALIA,56620,TOTAL,2975,1422861.52,1104615.81,
FEMALE GENITALIA,56625,80S,18,1619.97,1277.77,
FEMALE GENITALIA,56625,OTHER,189,114156.94,89170.38,
FEMALE GENITALIA,56625,TOTAL,207,115776.91,90448.15,
FEMALE GENITALIA,56630,80S,104,13762.05,10709.38,
FEMALE GENITALIA,56630,OTHER,869,772152.77,605042.74,
FEMALE GENITALIA,56630,TOTAL,973,785914.82,615752.12,
FEMALE GENITALIA,56631,80S,49,8241.9500000000007,6484.74,
FEMALE GENITALIA,56631,OTHER,264,296163.11,230348.73,
FEMALE GENITALIA,56631,TOTAL,313,304405.06,236833.47,
FEMALE GENITALIA,56632,80S,47,9384.68,7371.65,
FEMALE GENITALIA,56632,OTHER,227,296979.11,231619.72,
FEMALE GENITALIA,56632,TOTAL,274,306363.78999999998,238991.37,
FEMALE GENITALIA,56633,80S,28,4821,3687.56,
FEMALE GENITALIA,56633,OTHER,131,147478.20000000001,113888.51,
FEMALE GENITALIA,56633,TOTAL,159,152299.20000000001,117576.07,
FEMALE GENITALIA,56634,80S,N/A,750.53,591,
FEMALE GENITALIA,56634,OTHER,37,46129.65,36342.300000000003,
FEMALE GENITALIA,56634,TOTAL,41,46880.18,36933.300000000003,
FEMALE GENITALIA,56637,80S,24,5071.71,3992.78,
FEMALE GENITALIA,56637,OTHER,121,171231.91,133932.79,
FEMALE GENITALIA,56637,TOTAL,145,176303.62,137925.57,
FEMALE GENITALIA,56640,80S,N/A,521.5,408.86,
FEMALE GENITALIA,56640,OTHER,N/A,11029.68,8679.31,
FEMALE GENITALIA,56640,TOTAL,N/A,11551.18,9088.17,
FEMALE GENITALIA,56700,80S,N/A,41.31,18.71,
FEMALE GENITALIA,56700,OTHER,43,7179.95,5392.7,
FEMALE GENITALIA,56700,TOTAL,45,7221.26,5411.41,
FEMALE GENITALIA,56740,80S,N/A,0,0,
FEMALE GENITALIA,56740,SG,N/A,716.57,561.79,
FEMALE GENITALIA,56740,OTHER,390,122228.95,94861.6,
FEMALE GENITALIA,56740,TOTAL,391,122945.52,95423.39,
FEMALE GENITALIA,56800,80S,27,595.27,468.42,
FEMALE GENITALIA,56800,OTHER,232,38687.589999999997,29948.7,
FEMALE GENITALIA,56800,TOTAL,259,39282.86,30417.119999999999,
FEMALE GENITALIA,56805,80S,N/A,389.18,305.12,
FEMALE GENITALIA,56805,OTHER,N/A,9905.0499999999993,7792.86,
FEMALE GENITALIA,56805,TOTAL,11,10294.23,8097.98,
FEMALE GENITALIA,56810,80S,66,1568.36,1206.04,
FEMALE GENITALIA,56810,SG,N/A,1644.09,1315.27,
FEMALE GENITALIA,56810,OTHER,489,101125.93,78303.09,
FEMALE GENITALIA,56810,TOTAL,557,104338.38,80824.399999999994,
FEMALE GENITALIA,56820,80S,N/A,0,0,
FEMALE GENITALIA,56820,SG,N/A,25.46,19.96,
FEMALE GENITALIA,56820,OTHER,5915,589736.65,433324.43,
FEMALE GENITALIA,56820,TOTAL,5916,589762.11,433344.39,
FEMALE GENITALIA,56821,OTHER,3073,415548.31,308646.63,
FEMALE GENITALIA,56821,TOTAL,3073,415548.31,308646.63,
FEMALE GENITALIA,57000,80S,N/A,87.53,69.33,
FEMALE GENITALIA,57000,OTHER,95,16715.98,12733.08,
FEMALE GENITALIA,57000,TOTAL,99,16803.509999999998,12802.41,
FEMALE GENITALIA,57010,80S,N/A,0,0,
FEMALE GENITALIA,57010,OTHER,60,23640.41,18426.47,
FEMALE GENITALIA,57010,TOTAL,60,23640.41,18426.47,
FEMALE GENITALIA,57020,80S,N/A,6.4,5.0199999999999996,
FEMALE GENITALIA,57020,OTHER,104,10047.11,7862.89,
FEMALE GENITALIA,57020,TOTAL,105,10053.51,7867.91,
FEMALE GENITALIA,57022,OTHER,N/A,610.29,478.47,
FEMALE GENITALIA,57022,TOTAL,N/A,610.29,478.47,
FEMALE GENITALIA,57023,80S,N/A,40.700000000000003,31.91,
FEMALE GENITALIA,57023,SG,N/A,764.59,599.44000000000005,
FEMALE GENITALIA,57023,OTHER,74,20025.560000000001,15402.98,
FEMALE GENITALIA,57023,TOTAL,76,20830.849999999999,16034.33,
FEMALE GENITALIA,57061,80S,N/A,0,0,
FEMALE GENITALIA,57061,SG,N/A,157.82,97.02,
FEMALE GENITALIA,57061,OTHER,1899,196715.84,145646.67000000001,
FEMALE GENITALIA,57061,TOTAL,1902,196873.66,145743.69,
FEMALE GENITALIA,57065,80S,N/A,0,0,
FEMALE GENITALIA,57065,SG,N/A,1593.36,651.5,
FEMALE GENITALIA,57065,OTHER,1069,201403.16,152253.54,
FEMALE GENITALIA,57065,TOTAL,1071,202996.52,152905.04,
FEMALE GENITALIA,57100,80S,N/A,0,0,
FEMALE GENITALIA,57100,SG,N/A,159.91,126.31,
FEMALE GENITALIA,57100,OTHER,5853,446110.16,331464.81,
FEMALE GENITALIA,57100,TOTAL,5858,446270.07,331591.12,
FEMALE GENITALIA,57105,80S,N/A,0,0,
FEMALE GENITALIA,57105,OTHER,704,96433.26,74035.460000000006,
FEMALE GENITALIA,57105,TOTAL,704,96433.26,74035.460000000006,
FEMALE GENITALIA,57106,80S,230,10999.07,8586.2000000000007,
FEMALE GENITALIA,57106,SG,N/A,0,0,
FEMALE GENITALIA,57106,OTHER,1198,391655,304979.84999999998,
FEMALE GENITALIA,57106,TOTAL,1428,402654.07,313566.05,
FEMALE GENITALIA,57107,80S,31,5587.76,4404.68,
FEMALE GENITALIA,57107,OTHER,175,220365.89,171010.8,
FEMALE GENITALIA,57107,TOTAL,206,225953.65,175415.48,
FEMALE GENITALIA,57109,80S,N/A,1643.52,1292.6199999999999,
FEMALE GENITALIA,57109,OTHER,31,44629.1,35146.639999999999,
FEMALE GENITALIA,57109,TOTAL,38,46272.62,36439.26,
FEMALE GENITALIA,57110,80S,215,22863.62,18008.080000000002,
FEMALE GENITALIA,57110,OTHER,853,675232.98,529021.48,
FEMALE GENITALIA,57110,TOTAL,1068,698096.6,547029.56000000006,
FEMALE GENITALIA,57111,80S,16,3501.4,2757.97,
FEMALE GENITALIA,57111,OTHER,39,53602.06,42211.63,
FEMALE GENITALIA,57111,TOTAL,55,57103.46,44969.599999999999,
FEMALE GENITALIA,57112,80S,N/A,369.63,293.63,
FEMALE GENITALIA,57112,OTHER,N/A,9258.82,7258.91,
FEMALE GENITALIA,57112,TOTAL,N/A,9628.4500000000007,7552.54,
FEMALE GENITALIA,57120,80S,713,42801.3,33400.31,
FEMALE GENITALIA,57120,SG,N/A,0,0,
FEMALE GENITALIA,57120,OTHER,2824,1077014.1299999999,843177.73,
FEMALE GENITALIA,57120,TOTAL,3537,1119815.43,876578.04,
FEMALE GENITALIA,57130,80S,N/A,104.27,82.23,
